fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
750.0,99,"[42, 44]",0.11596678372758965,5.658617439841624e-05
750.0,98,[44],0.060248506137059135,2.131988444453904e-05
750.0,total,,0.1762152898646488,6.046926992924981e-05
