cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev","Th232(n,g)","Th232(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","Pb(n,2n)","Pb(n,2n)_stdev","tot(n,fis)","tot(n,fis)_stdev","tot(n,nufis)","tot(n,nufis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,1.9451666604509104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.48929396333554,0.005402278984550594,0.0,0.0
21,23.736580099131878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.2504936399442,0.01343611405626869,0.0,0.0
31,61.56835993552889,0.481210048990924,0.00010499949950497649,0.0,0.0,0.0052417266153530085,2.0811087953485897e-06,0.0,0.0,22.687396459820018,0.009007516755604806,0.47643092821414795,0.00010328944295605346,0.004779120776776075,1.710056548923023e-06,0.16341645680319886,5.2484919183256196e-05,0.0,0.0,0.0,0.0,0.0,0.0,272.0885357985462,0.04855517302580226,1.5928433915357987,0.00048421568664219094
22,0.5416518841000378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7023635766928233,0.0031689402325641002,0.0,0.0
32,118.57204243146494,0.9042766920014144,0.00015624964064852274,0.0,0.0,0.009813004625319368,2.3526583815508023e-06,0.0,0.0,42.47293739902052,0.010182845721183597,0.8938772655362622,0.00015428481951626388,0.010399426465152095,1.964821132258853e-06,0.3537955844773181,7.080578522863717e-05,0.0,0.0,0.00015573965750548577,4.7604085407153105e-08,0.0005195296295798452,1.6573055136916634e-07,543.8664580744618,0.07912792518154634,3.4230186697383918,0.0006037756038905231
23,0.07326085495891833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033482874295913943,5.8984372015892694e-08,0.0011205524705882501,1.9664179810853878e-07,0.3715069396105514,0.0005893104916206675,0.0,0.0
total,206.43706186563557,1.3854867409923384,0.00026124914015349923,0.0,0.0,0.015054731240672376,4.433767176899392e-06,0.0,0.0,65.16033385884054,0.019190362476788403,1.3703081937504102,0.0002575742624723173,0.01517854724192817,3.674877681181876e-06,0.517212041280517,0.00012329070441189336,0.0,0.0,0.0004905684004646253,1.065884574230458e-07,0.0016400821001680953,3.623723494777051e-07,1027.7686519925912,0.15027974197235264,5.01586206127419,0.001087991290532714
