fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
50.0,99,"[22, 23]",0.05029911246860516,2.8958885877111623e-05
50.0,98,[23],0.007531746545513315,9.497234131233377e-06
50.0,total,,0.057830859014118476,3.0476458576859602e-05
