cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev","Th232(n,g)","Th232(n,g)_stdev","U235(n,inel)","U235(n,inel)_stdev","U238(n,inel)","U238(n,inel)_stdev","Th232(n,inel)","Th232(n,inel)_stdev","U235(n,el)","U235(n,el)_stdev","U238(n,el)","U238(n,el)_stdev","Th232(n,el)","Th232(n,el)_stdev","Li6(n,el)","Li6(n,el)_stdev","Li7(n,el)","Li7(n,el)_stdev","Be9(n,el)","Be9(n,el)_stdev","Pb(n,el)","Pb(n,el)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","Pb(n,2n)","Pb(n,2n)_stdev","tot(n,fis)","tot(n,fis)_stdev","tot(n,nufis)","tot(n,nufis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,3.0747673575660617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.607503716552742,0.002663501712960689,0.0,0.0
21,6.148394764536665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.337895459655066,0.002684207920856952,0.0,0.0
12,30.69301373021957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.798109565048374,0.002405835276874797,0.0,0.0
22,6.161719142455524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.699918141046187,0.002759441999951489,0.0,0.0
31,267.61001890994936,0.8124336507622167,9.488882883936592e-05,0.0,0.0,0.015112693109863134,2.1393491130211074e-06,0.0,0.0,0.0,0.0,0.060032354772304654,2.78199495126612e-06,0.0,0.0,0.0,0.0,0.49630627447611103,4.6489859734058564e-05,1.592007567401156,0.00012941412786929545,0.16704550191178885,1.3239053535873283e-05,0.0,0.0,0.0,0.0,0.0,0.0,65.41120613860258,0.009259594224336603,0.8106838750731278,9.473613264076528e-05,0.0017497756890889498,1.5269619860063766e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.6827324516577,0.038680070223940224,14.724503721810173,0.0010816264718825094
23,26.807049725231355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.45914887607027,0.00424918486319038,0.0,0.0
32,115.56707147244612,0.4161718715130967,6.0456125796530865e-05,0.0,0.0,0.008379547730518399,1.445768503290939e-06,0.0,0.0,0.0,0.0,0.01987909099672106,1.5431997510293829e-06,0.0,0.0,0.0,0.0,0.2443318135297062,3.126210567109343e-05,0.6724104211755436,7.720931684273065e-05,0.07052783950907307,7.600003332146769e-06,0.0,0.0,0.0,0.0,0.0,0.0,36.26860679063722,0.006257618077068131,0.4159977314158156,6.036791911244411e-05,0.0001741400972811179,8.8206684086756e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.4338470013727,0.025108965333794468,2.116334922206481,0.0005408006736989007
24,9.629856754595508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6605668503841033,0.002938101959321492,0.0,0.0
41,1.5749124968925912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.513528978104,0.002347814478509001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5136427300710902,2.9242642355329676e-05,0.0014318561708684813,1.0393149625484791e-07,0.004585505338087377,3.159789464935206e-07,1.278216295907591,0.0012818758433273678,0.0,0.0
42,12.925570409097173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.588782422006428,0.0015501054657658824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0448423629093996,1.4354088220610662e-05,0.00020297191225925168,5.234648423146743e-08,0.0005783884963612791,1.6631642388488258e-07,8.116013307821216,0.00667005941287505,0.0,0.0
25,7.243586925688467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.500703276534043,0.0008549664408860351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003508604625546859,3.260016713942152e-06,2.2003092000992998e-05,1.7654958309649717e-08,5.909092870377692e-05,5.1245583751867026e-08,3.37584565611003,0.0017130861505054715,0.0,0.0
33,29.266959864799727,0.11967595431232247,3.4468591821701335e-05,0.0,0.0,0.0025598554125564137,1.0773018677144112e-06,0.0,0.0,0.0,0.0,0.003960603644685041,6.104937821006949e-07,0.0,0.0,0.0,0.0,0.06697861241146737,1.742708112652128e-05,0.1648735380811894,3.4474062272066954e-05,0.017523935445857456,3.559898403889021e-06,0.0,0.0,0.0,0.0,0.0,0.0,11.079642050460558,0.004662809866533914,0.11966130756420493,3.44451776844395e-05,1.4646748117546238e-05,2.3414137261832414e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.72929952353142,0.009837149936603687,0.23090666241410554,0.00018402949440439229
26,6.31031260622277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1071460455052455,0.0015154235851162537,0.0,0.0
43,1.0188028821771595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7731774312284359,0.0009564589460892797,0.0,0.0
44,7.4518443332848925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774039992158224,0.004432452398720103,0.0,0.0
total,531.4838813751628,1.3482814765876359,0.0001898135464575981,0.0,0.0,0.026052096252937945,4.6624194840264575e-06,0.0,0.0,0.0,0.0,0.08387204941371075,4.935688484396197e-06,0.0,0.0,0.0,0.0,0.8076167004172846,9.517904653167327e-05,2.429291526657889,0.00024109750698409307,0.2550972768667194,2.4398955271909074e-05,0.0,0.0,69.60301467664446,0.004752886385160918,0.0,0.0,112.75945497970037,0.020180022167938648,1.3463429140531484,0.0001895492294376489,0.0019385625344876141,2.643170199492261e-07,0.0,0.0,0.5619936976060366,4.6856747289882495e-05,0.001656831175128726,1.7393293879596505e-07,0.005222984763152433,5.335409541302702e-07,909.8334603140491,0.1078958155641277,17.07174530643076,0.0018064566399858025
