cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr,U233_kg/yr_stdev
11,1.9442517340130656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,23.72499775077785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,61.52747706025599,0.4789308067918907,8.438750887103468e-05,0.004806857334373266,1.3347652221792251e-06,0.48373766412626396,8.572227409321391e-05,9.460999767947011e-05,2.4037336096411815e-08,0.003251943710989999,1.295183925309436e-06,14.072369322613687,0.0056047423195151784
22,0.5417929220207056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,118.50297764961304,0.8987562579145166,0.00013443674162242394,0.010457549252047161,1.756958013333333e-06,0.9092138071665637,0.00013619369963575726,0.00020334456949458324,3.07633528514406e-08,0.0060919543757047565,1.8104448746501378e-06,26.362151221040456,0.007834467991622667
23,0.07318761422746042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,206.3146847309081,1.3776870647064072,0.0002188242504934586,0.015264406586420427,3.0917232355125584e-06,1.3929514712928277,0.00022191597372897117,0.00029795456717405334,5.4800688947852416e-08,0.009343898086694755,3.105628799959574e-06,40.434520543654145,0.013439210311137845
