cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev","Th232(n,g)","Th232(n,g)_stdev","U235(n,inel)","U235(n,inel)_stdev","U238(n,inel)","U238(n,inel)_stdev","Th232(n,inel)","Th232(n,inel)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","Pb(n,2n)","Pb(n,2n)_stdev","tot(n,fis)","tot(n,fis)_stdev","tot(n,nufis)","tot(n,nufis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,1.9687534069449653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.448946603850725,0.00509548300294076,0.0,0.0
21,24.028320078367415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.86927773924225,0.014317117415695663,0.0,0.0
31,62.89030834445627,0.4381834119448835,9.619356120201642e-05,0.0,0.0,0.03783912771419691,1.1807275936341522e-05,0.0,0.0,0.0,0.0,0.028287328594301067,3.188061331617142e-06,0.0,0.0,163.77643382455076,0.051104601581788596,0.4339360391188501,9.473861652819906e-05,0.004247372826033416,1.4549446738173658e-06,0.1453116776723457,4.4206487944714334e-05,0.0,0.0,0.0,0.0,0.0,0.0,280.57637856272135,0.0533717196654309,14.2193787893115,0.004127759487157217
22,0.5519168124923927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6219074906900697,0.0030277227267428994,0.0,0.0
32,120.60331568664351,0.8206864914739304,0.00013267180190396056,0.0,0.0,0.07060847671636582,1.4037072564003119e-05,0.0,0.0,0.0,0.0,0.056482261696149436,4.444953757958791e-06,0.0,0.0,305.6097011996264,0.06075567341913992,0.8114568719078414,0.00013085963086910808,0.009229619566088903,1.8121710348524766e-06,0.3140708680986114,6.440926802699208e-05,0.0,0.0,0.0013905545860880444,4.057019466953449e-07,0.004645655882186088,1.4110471940505285e-06,561.6650556142429,0.08227890008096655,30.50201943469445,0.005341034191561521
23,0.07391666994568323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002984282858988405,5.23762724033038e-07,0.010005107135568212,1.7948007702371087e-06,0.3569452511221035,0.0007607565992760822,0.0,0.0
total,210.11653099885024,1.2588699034188138,0.00022886536310597698,0.0,0.0,0.10844760443056273,2.5844348500344643e-05,0.0,0.0,0.0,0.0,0.0847695902904505,7.633015089575934e-06,0.0,0.0,469.3861350241772,0.11186027500092852,1.2453929110266915,0.00022559824739730715,0.013476992392122319,3.2671157086698424e-06,0.4593825457709571,0.0001086157559717064,0.0,0.0,0.004374837445076449,9.29464670728383e-07,0.0146507630177543,3.205847964287637e-06,1053.5385112618694,0.15885169949105285,44.72139822400595,0.009468793678718737
