fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
500.0,99,"[22, 23]",0.05104916908271425,3.495377194503454e-05
500.0,98,[23],0.007552257522226301,9.286900066146278e-06
500.0,total,,0.058601426604940554,3.616645802430854e-05
