cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","U238(n,fis)","U238(n,fis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,2.8206043912783976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.08558173935236,0.009065113261584011,0.0,0.0
41,14.436963083200332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12074209406976558,1.4882904211928872e-05,0.0,0.0,46.279903804075055,0.004689988084599698,0.0,0.0
21,13.989686116695191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.93465058609834,0.007515505634200509,0.0,0.0
31,27.043234204972933,0.0163749527758024,1.6529654879306245e-06,0.09160575745257984,2.6991653209108463e-05,406.720394999598,0.11984023886908642,0.0,0.0,0.0163749527758024,1.6529654879306245e-06,0.015356599017547405,1.482458859612072e-06,0.009433255521070603,7.615475439529887e-07,231.8107094127669,0.01976705909038807,143.74386125767094,0.012597814145071063
22,37.439895346436735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.04239209754888,0.01678757690785912,0.0,0.0
32,286.3864459564409,0.06664320545010828,1.1587645654693483e-05,1.0886762678742563,0.00015250406863959385,4833.613672434469,0.6771028018435384,0.0,0.0,0.06664320545010828,1.1587645654693483e-05,0.06918540792332084,9.917169642711472e-06,0.04214476317445163,5.799324113351374e-06,2031.7093445406636,0.31911113004085945,1472.8208036356623,0.28227869544897927
23,0.09190408716149534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455001795193288,0.001981378470938745,0.0,0.0
total,382.208733186186,0.08301815822591069,1.3240611142624107e-05,1.1802820253268362,0.00017949572184870231,5240.334067434067,0.7969430407126249,0.0,0.0,0.08301815822591069,1.3240611142624107e-05,0.20528410101063382,2.6282532714252417e-05,0.05157801869552223,6.560871657304363e-06,2627.5080823600247,0.3789177514904296,1616.5646648933332,0.2948765095940503
