cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,3.1899748662290115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.379000240813084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,31.859235426679525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.400513537640566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,272.6571253782,0.8942320594801814,0.0002708208664827185,0.0017749358723477284,7.115066729651472e-07,0.8960069953525291,0.00027153237315568365,0.0017749358723477284,0.0008149322744783272,0.0068727962143521355,2.3110670846811134e-06,29.741144128838798
23,26.761981657085688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,110.23291787373458,0.4048851906877874,0.00015100656138106308,0.00014844874136749856,1.518100207679605e-07,0.4050336394291549,0.00015115837140183103,0.00014844874136749856,0.00010966638848695475,0.003262007335514358,1.7335106326353414e-06,14.115918367005904
24,5.97208883022356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,6.943169163556744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,24.83248999954689,0.09724886677201383,8.892012526806515e-05,1.0672663123589607e-05,6.50602481464142e-08,0.09725953943513742,8.898518551621157e-05,1.0672663123589607e-05,1.1312973480824725e-05,0.0008052224598689229,1.0094759285307228e-06,3.4844969191331145
26,2.7897623915949303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,498.01825936530463,1.3963661169399826,0.0005107475531318467,0.0019340572768388165,9.283769418795219e-07,1.3983001742168215,0.0005116759300737262,0.0019340572768388165,0.0009359116364461066,0.010940026009735416,5.054053645847178e-06,47.341559414977816
