fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
2000.0,99,"[42, 44]",0.056705561986718715,0.0009967961075197126
2000.0,98,[44],0.01976702990456192,0.0003862368766849374
2000.0,total,,0.07647259189128064,0.0010690095438665578
