fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
10,99,"[22, 23]",0.05046543023535875,0.00029523649989762654
10,98,[23],0.007502337131765421,7.785516562090552e-05
10,total,,0.057967767367124175,0.0003053293593574975
