cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev","Th232(n,g)","Th232(n,g)_stdev","U235(n,inel)","U235(n,inel)_stdev","U238(n,inel)","U238(n,inel)_stdev","Th232(n,inel)","Th232(n,inel)_stdev","U235(n,el)","U235(n,el)_stdev","U238(n,el)","U238(n,el)_stdev","Th232(n,el)","Th232(n,el)_stdev","Li6(n,el)","Li6(n,el)_stdev","Li7(n,el)","Li7(n,el)_stdev","Be9(n,el)","Be9(n,el)_stdev","Pb(n,el)","Pb(n,el)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","Pb(n,2n)","Pb(n,2n)_stdev","tot(n,fis)","tot(n,fis)_stdev","tot(n,nufis)","tot(n,nufis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,3.09455079578706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.637624183100048,0.0029505108471107214,0.0,0.0
21,6.188155168123688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.38207820476599,0.0027370892219292,0.0,0.0
12,30.88907015670882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.842842529566678,0.0021871861873017854,0.0,0.0
22,6.20162964657546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.746800744582888,0.0023229232251667153,0.0,0.0
31,270.9853415686169,0.8144739286512185,8.837231793830318e-05,0.00581797591050923,7.703243931810405e-07,0.0,0.0,0.0001822852598195052,5.199898709287931e-09,0.034016994988346365,1.4763688011314216e-06,0.0,0.0,0.001438475367520554,1.3314247727447848e-07,0.23306275361339213,2.167172333159074e-05,0.0,0.0,1.6128248960034952,0.0001308839235959861,0.16901688751602292,1.3935764736935936e-05,0.0,0.0,0.0,0.0,25.831230767840996,0.003420163210097391,0.0,0.0,0.8127088575175335,8.822184603753585e-05,0.0017650711336849487,1.5047190076732914e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.943741863142,0.035110836817161754,31.88078356009719,0.002318758871538481
23,27.409500935827847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07492293817321,0.004339808472270918,0.0,0.0
32,119.32437725711794,0.42434245452369834,5.083103763277059e-05,0.00333454750038478,5.393007287709998e-07,0.0,0.0,6.595552965550011e-05,3.387128948874546e-09,0.012064473430680496,1.2590150801733387e-06,0.0,0.0,0.0007096633879778238,7.114217369226632e-08,0.11713907223851366,1.22198558046894e-05,0.0,0.0,0.6964565577415835,8.178268722261697e-05,0.07284181039412192,7.852479174226738e-06,0.0,0.0,0.0,0.0,14.805057173436703,0.002394441261433343,0.0,0.0,0.4241620287292222,5.0749033131332304e-05,0.00018042579447611525,8.20045014382853e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.2726789464136,0.01751025663838394,6.2530787113780475,0.001144529022471288
24,10.093450487685969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8243473129031473,0.0023031238535738815,0.0,0.0
41,1.6521289041295553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.909237659330344,0.0024322454594630717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518553102335108,2.9784421285266798e-05,0.002945893602883667,2.0043107693881115e-07,0.01006697364924513,6.588686729511168e-07,1.3293869771329203,0.0011008870829062947,0.0,0.0
42,13.587521429960944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.156248507680957,0.0013206211648689088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046548609300791174,1.2691784115256287e-05,0.0005704476647845306,1.0265505655137385e-07,0.0016868913927691987,3.3106030072527406e-07,8.430539245655817,0.005386607680873739,0.0,0.0
