 ====================>     TALLY 1: REACTION_RATES     <====================

 Cell 2
   Total Material
     (n,2n)                               0.00728407 +/- 6.3933e-09
     (n,3n)                               0 +/- 0
     (n,elastic)                          0.00973477 +/- 9.52607e-08
     Absorption Rate                      1.30627e-05 +/- 1.45187e-10
     (n,gamma)                            4.03817e-06 +/- 1.4561e-10
     (n,Xt)                               6.33397e-08 +/- 4.55789e-14
     Fission Rate                         0 +/- 0
     (n,n1)                               0.000118504 +/- 4.58152e-09
     (n,n2)                               2.77999e-05 +/- 1.6523e-09
     (n,n3)                               1.76268e-05 +/- 1.05265e-09
     (n,n4)                               1.77409e-05 +/- 8.5576e-10
     (n,n5)                               2.60691e-05 +/- 5.40725e-10
     (n,n6)                               2.42118e-05 +/- 4.75243e-10
     (n,n7)                               5.37999e-06 +/- 4.79961e-10
     (n,n8)                               4.98602e-06 +/- 4.0036e-10
     (n,n9)                               4.17382e-06 +/- 2.45803e-10
     (n,n10)                              1.3883e-05 +/- 2.50373e-10
     (n,n11)                              7.02699e-06 +/- 2.1302e-10
     (n,n12)                              2.90715e-05 +/- 3.44265e-10
     (n,n13)                              1.75354e-06 +/- 1.87276e-10
     (n,n14)                              5.45452e-06 +/- 2.05119e-10
     (n,n15)                              1.72703e-06 +/- 2.58293e-10
     (n,n16)                              3.64428e-06 +/- 2.42265e-10
     (n,n17)                              3.02508e-05 +/- 2.3229e-10
     (n,n18)                              2.29638e-06 +/- 8.98866e-11
     (n,n19)                              2.56473e-06 +/- 1.64793e-10
     (n,n20)                              1.21316e-06 +/- 1.49349e-10
     (n,n21)                              1.93525e-06 +/- 1.04849e-10
     (n,n22)                              2.70344e-06 +/- 1.17789e-10
     (n,n23)                              1.99259e-06 +/- 8.7933e-11
     (n,n24)                              2.07822e-06 +/- 1.38555e-10
     (n,n25)                              2.58723e-05 +/- 1.7374e-10
     (n,n26)                              2.09543e-06 +/- 7.51279e-11
     (n,n27)                              1.56128e-06 +/- 4.23321e-11
     (n,n28)                              1.49088e-06 +/- 1.09223e-10
     (n,n29)                              1.49976e-05 +/- 6.46633e-11
     (n,n30)                              1.48947e-06 +/- 5.48729e-11
     (n,n31)                              1.38129e-06 +/- 8.40449e-11
     (n,n32)                              3.99081e-06 +/- 4.16806e-11
     (n,n33)                              4.59077e-06 +/- 4.31395e-11
     (n,n34)                              4.29515e-06 +/- 9.87399e-12
     (n,n35)                              2.55927e-06 +/- 3.47371e-11
     (n,n36)                              2.62545e-06 +/- 9.18153e-12
     (n,n37)                              6.2179e-05 +/- 9.40964e-11
     (n,n38)                              2.40165e-06 +/- 3.75919e-11
     (n,n39)                              4.45688e-06 +/- 2.01293e-11
     (n,n40)                              5.15898e-06 +/- 1.45545e-11
     (n,nc)                               0.00077562 +/- 5.38825e-09
 ================>     TALLY 2: SPECIFIC_SCATTER_EOUT     <=================

 Cell 2
   Incoming Energy [14000000, 14200000)
     Outgoing Energy [1000, 1009.7508192781079)
       Total Material
         (n,2n)                               4e-10 +/- 1.96946e-10
