cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,2.8999579602833547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,5.804452966409114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,28.9676186181537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,5.813970243777728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,242.87909152492816,0.6884623536687473,0.0008286744515937885,0.0013894446940431392,1.2769846455820447e-06,0.6898517983627904,0.0008299514362393705,0.0013894446940431392,0.0133651153611526,0.16806751756254804,0.00024554099413041724,727.2906263051588
23,22.541631914931035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,87.91058686768567,0.29861942981471906,0.0004602447914976679,0.00012978673749263844,3.18681577268312e-07,0.2987492165522117,0.00046056347307493625,0.00012978673749263844,0.0016203096319918804,0.07841005139364496,0.00012374131594632321,339.30944071617273
24,4.1016604746438725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,5.011877667138154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,16.77992822594628,0.06445402454289938,0.00022774861625773,1.0451647820796685e-05,1.2764885731795729e-07,0.06446447619072017,0.00022787626511504796,1.0451647820796685e-05,0.00014991962121927626,0.01781503239028976,7.120717329615375e-05,77.09226775458592
26,1.608798828108603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,424.31957529200565,1.0515358080263657,0.0015166678593491864,0.0015296830793565743,1.7233150801683139e-06,1.0530654911057225,0.0015183911744293547,0.0015296830793565743,0.015135344614363756,0.26429260134648275,0.0004404894833728942,1143.6923347759175
