cell,flux,tbr,tbr_stdev,"Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","Th232(n,fis)","Th232(n,fis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,2.7347501256006432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.26053623023454,0.015750501652724857,0.0,0.0
41,14.168403604881991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12054773674007581,1.60536491274766e-05,0.0,0.0,45.43913377852625,0.004684999706379525,0.0,0.0
21,13.867534651654303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.31508774038157,0.015555212765411773,0.0,0.0
31,27.26758471118025,0.02036964808436191,2.4796628128702606e-06,0.006263274081072346,3.1747530311233916e-06,27.108888471520093,0.013741060143836019,0.0,0.0,0.02036964808436191,2.4796628128702606e-06,0.01892494634952193,2.2799811301942125e-06,7.052211625425167e-05,6.408223175140165e-09,65.37644840742891,0.005194302554385323,0.7172161972951067,6.586554468110258e-05
22,38.635836136190335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.1023158326681,0.03199076145249772,0.0,0.0
32,595.9485173004233,0.08781232891905083,1.6938354508340146e-05,0.16382723710646116,2.3017616759629977e-05,709.0819021855663,0.09962553091883339,0.0,0.0,0.08781232891905083,1.6938354508340146e-05,0.08694239476383515,1.3792317229062214e-05,0.0003049008345758889,4.4239270275606426e-08,373.1270707613791,0.04127322949078594,3.1242010722490727,0.00044762727922126723
23,0.44238953663746605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.198309798000597,0.010854707471176707,0.0,0.0
total,693.0650160665683,0.10818197700341274,1.9418017321210407e-05,0.17009051118753352,2.619236979075337e-05,736.1907906570864,0.11336659106266941,0.0,0.0,0.10818197700341274,1.9418017321210407e-05,0.2264150778534329,3.212594748673303e-05,0.00037542295083014057,5.064749345074659e-08,1000.8189025486191,0.12530371509336183,3.8414172695441793,0.0005134928239023698
