fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
50.0,99,"[22, 23]",0.050453038194106944,3.302131660014631e-05
50.0,98,[23],0.007562188780033644,8.73754033239646e-06
50.0,total,,0.05801522697414059,3.4157751112556475e-05
