cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,3.181529735872115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.361978212762535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,31.777392724253467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.385967248638576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,271.49678919132754,0.8929796761157618,0.00033032348124924617,0.0017626115738865306,7.049035663406705e-07,0.8947422876896484,0.0003310283848155868,0.0017626115738865306,0.0013646458851352978,0.011646675065713787,5.37674326453899e-06,50.39949257156883
23,26.55726601819581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,109.05437000887946,0.40257463855432984,0.00020001151496473803,0.00014697181398996948,1.0080250455804113e-07,0.4027216103683198,0.00020011231746929606,0.00014697181398996948,0.0001818887488549438,0.005512387414703137,2.991380457286372e-06,23.854149531209014
24,5.858111722472972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,6.842066097686116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,24.386815903239736,0.09616391082563253,7.561811077406654e-05,1.0556721424349354e-05,6.52174094042967e-08,0.09617446754705687,7.568332818347084e-05,1.0556721424349354e-05,1.858944466647166e-05,0.0013555474328872112,1.294563471520202e-06,5.865957656475683
26,2.714562849185566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,494.6168497125139,1.391718225495724,0.0006059531069880507,0.0019201401093008495,8.709234803030084e-07,1.393638365605025,0.0006068240304683537,0.0019201401093008495,0.0015651240786567133,0.018514609913304135,9.662687193345564e-06,80.11959975925353
