cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","U238(n,fis)","U238(n,fis)_stdev"
11,2.747423087343003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,14.24048059534388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,13.948497843096453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,27.43350701956152,0.02042647103817945,1.9782793080382777e-05,0.0057798588405814965,2.8831414907651573e-05,25.656908379531696,0.12798322435560708,0.0,0.0,0.02042647103817945,1.9782793080382777e-05,9.346743760907602e-05,7.031348388238132e-08
22,38.9533186282198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,631.0626612532643,0.08866396480710297,0.00012159101173673804,0.13068298365480727,0.0002687766865282174,580.1043642889209,1.1931050586202203,0.0,0.0,0.08866396480710297,0.00012159101173673804,0.00041922314706467574,5.126503689738775e-07
23,0.5453198799205299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,728.9312083067495,0.10909043584528241,0.00014137380481712083,0.13646284249538876,0.00029760810143586897,605.7612726684526,1.3210882829758275,0.0,0.0,0.10909043584528241,0.00014137380481712083,0.0005126905846737518,5.829638528562589e-07
