cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,5.296967350003428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,10.680458239043894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,53.62659180309301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,10.840030418667872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,538.7345020106092,0.3226696515665192,0.0004141473892527415,0.016317137529384483,1.727722411951202e-05,0.3389867890959037,0.0004314246133722535,0.016317137529384483,0.00321026424478627,0.059995316420596564,0.00017252936148344665,266.3204031552775
23,62.40068791817214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,310.4296357530385,0.24871296090339462,0.0003998436711119414,0.0016901122293737237,5.205614070850963e-06,0.25040307313276833,0.00040504928518279236,0.0016901122293737237,0.0005209430855260938,0.05097731654985218,0.00011272762196143437,226.28932232233475
24,27.006432060483643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,4.10226523072575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,26.724676556255652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,22.23421989406421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,102.57679472109021,0.10630364066502877,0.00020706537269288394,0.0001524075061357238,1.411702438169269e-06,0.1064560481711645,0.00020847707513105322,0.0001524075061357238,6.420686815251776e-05,0.023592810454296374,9.617747794383376e-05,104.72895496884489
26,24.243021820778193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2.2612612383473416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,17.874459155772776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,1219.0320041701457,0.6776862531349426,0.0010210564330575668,0.01815965726489393,2.3894540628532253e-05,0.6958459103998365,0.001044950973686099,0.01815965726489393,0.0037954141984648812,0.1345654434247451,0.0003814344613887148,597.3386804464571
