cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,3.1996416408596824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.39925008749437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,31.962298966016682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.421505063111435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,273.5586519665661,0.8992842792335086,0.0003243718932963943,0.0017710573237616789,6.624676573066882e-07,0.9010553365572703,0.000325034360953701,0.0017710573237616789,0.004067487215821491,0.007077220473217681,3.005382841257068e-06,31.415922476892835
23,26.83719052163071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,110.37212227012435,0.40668522643965277,0.00012546923298524453,0.00014808640911368641,1.2530527828203606e-07,0.40683331284876645,0.00012559453826352656,0.00014808640911368641,0.0006015594608116271,0.003383586666065765,1.0750481965727957e-06,15.019808524721768
24,5.956100733197853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,6.9412881230030505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,24.81417959008586,0.09753731459455277,8.445636569783422e-05,1.06666163916954e-05,7.83565230315137e-08,0.09754798121094446,8.453472222086573e-05,1.06666163916954e-05,6.5793240713491e-05,0.0008397794050783037,7.815761693303873e-07,3.727797485957975
26,2.77768039942855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,499.2399093615187,1.4035068202677141,0.0005342974919794731,0.0019298103492670607,8.661294586202378e-07,1.4054366306169812,0.0005351636214380932,0.0019298103492670607,0.0047348399173466095,0.011300586544361748,4.862007207160252e-06,50.16352848757258
