fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
1.0,99,"[22, 23]",0.05024612216227428,3.243537809906546e-05
1.0,98,[23],0.00754296967640963,9.050886403861689e-06
1.0,total,,0.057789091838683915,3.367450515040932e-05
