fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
50,99,"[22, 23]",0.05031646462924838,3.036966211116404e-05
50,98,[23],0.007531861442650833,8.782782788940747e-06
50,total,,0.057848326071899214,3.16141368736201e-05
