cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev
11,1.9428986101961825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,23.70884019546598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,61.45097044653344,0.4829837909951615,0.00010859673741867848,0.004847439336812213,1.3397016552115243e-06,0.4878312303319737,0.00010993643907389,1.0626650753976551e-06,2.6606510613940837e-10,1.226079575200691e-05,8.195552041082113e-09,0.0544259162629903,3.638021855505606e-05
22,0.5412330087361447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,118.39131863739263,0.9064126650833039,0.00013527038669950266,0.01054757559496308,1.7108270949383738e-06,0.916960240678267,0.00013698121379444102,2.2758736969239647e-06,3.3293051777994055e-10,2.2963313679921505e-05,9.496413982124318e-09,0.1019346062640032,4.215477059106768e-05
23,0.07315541809241105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,206.1084163164168,1.3893964560784653,0.00024386712411818113,0.015395014931775294,3.050528750149898e-06,1.4047914710102407,0.00024691765286833105,3.33853877232162e-06,5.989956239193489e-10,3.522410943192842e-05,1.7691966023206433e-08,0.1563605225269935,7.853498914612374e-05
