cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr,U233_kg/yr_stdev,heat_eV_src,heat_eV_src_stdev
11,2.6820786609290996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523449.783655954,326.707828476742
41,13.914553635935734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797380.737676432,65.81626339857536
21,13.649154518156577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1822673.2322781638,177.66343959909787
31,26.95859053303853,0.0,0.0,0.02045483874551327,2.365107137071859e-06,0.02045483874551327,2.365107137071859e-06,2.822367849952788e-07,2.998564298354168e-11,2.764991317987411e-05,1.2844816523384245e-08,0.11965145297270151,5.55842960588163e-05,1094757.0482219115,100.61529107494398
22,38.47559162709179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5753898.244137889,427.0259246222402
32,687.753572566707,0.0,0.0,0.089516493693122,1.6717329089697397e-05,0.089516493693122,1.6717329089697397e-05,1.244395547986213e-06,2.0237725613868308e-10,0.0008303981649087584,1.425809954220793e-07,3.59344155371595,0.0006170009705840084,6034821.906019168,767.2456155856589
23,0.5947151875336618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649988.3679412118,211.17964008264863
total,784.0282567293924,0.0,0.0,0.10997133243863527,1.9082436226769257e-05,0.10997133243863527,1.9082436226769257e-05,1.526632332981492e-06,2.3236289912222476e-10,0.0008580480780886325,1.5542581194546356e-07,3.713093006688651,0.0006725852666428246,17676969.31993073,2076.254002839907
