cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,5.3951671978325955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,10.89334318183499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,54.696882978304814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,11.055251733932234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,551.2286230275364,0.35900750120580505,0.00028499687010100376,0.01660801113657969,1.2766605177150372e-05,0.3756155123423847,0.0002977634752781541,0.01660801113657969,5.417547670587057e-06,0.00016207970174587496,4.1566015450255347e-07,0.7194750205105988
23,63.9401155102723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,319.3199132689098,0.2824289903113304,0.0002015877858095587,0.0016746115532535859,3.70458452042246e-06,0.284103601864584,0.00020529237032998116,0.0016746115532535859,8.621445279090165e-07,0.0001503796836704206,3.6640049055571304e-07,0.6675384075100992
24,27.71528550588148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,4.192734507952531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,27.137337093434514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,22.947467141402136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,106.34265100312155,0.12252024565760156,0.00021902633978505002,0.00014482947953796925,1.044634220909732e-06,0.12266507513713952,0.00022007097400595976,0.00014482947953796925,1.037347039196424e-07,7.446307489931144e-05,3.1752187582702944e-07,0.33054307086808205
26,24.916163463357012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2.322079243244403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,18.222164616944607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,1250.3251794739613,0.763956737174737,0.0007056109956956125,0.018427452169371247,1.7515823918482567e-05,0.7823841893441082,0.0007231268196140951,0.018427452169371247,6.3834269024157154e-06,0.00038692246031560697,1.099582520885296e-06,1.7175564988887801
