cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr,U233_kg/yr_stdev,heat_eV_src,heat_eV_src_stdev
11,1.9429954969510463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484124.15735487506,84.58695456210968
21,23.708773443097012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3191410.351848523,242.56707396772524
31,61.448088246704835,0.48285058831914396,0.00010750286706318967,0.004847070343282178,1.3508979514340569e-06,0.48769765866242615,0.00010885376501462372,1.5791139414600485e-06,4.03032676668583e-10,5.6327341234387336e-05,2.6342631211226682e-08,0.24374934477874885,0.00011399435792230791,4771390.201836961,939.5370406606429
22,0.5413014943681157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47654.013667606916,44.68618081025081
32,118.40122680005598,0.906464780278131,0.0001316905915369924,0.01054630806512058,1.7139454589960955e-06,0.9170110883432516,0.0001334045369959885,3.394449691607226e-06,4.992486281167459e-10,0.00010559287037401315,3.5215040409677697e-08,0.4569396034489221,0.00015238857077414948,9535208.447167043,1121.4961755249867
23,0.0731308171194075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6565.716883097106,14.892611198086628
total,206.11551629829643,1.389315368597275,0.0002391934586001821,0.015393378408402759,3.0648434104301525e-06,1.4047087470056778,0.00024225830201061224,4.9735636330672746e-06,9.022813047853289e-10,0.00016192021160840047,6.155767162090437e-08,0.7006889482276709,0.0002663829286964574,18036352.888758104,2447.766036723802
