cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","U238(n,fis)","U238(n,fis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,1.9427782352162615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.50725552816433,0.004162793965767551,0.0,0.0
21,23.706136783608958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.32082315530843,0.013482480277916669,0.0,0.0
31,61.43058141567296,0.4875053202936999,0.00010172274214576945,6.119265231255994e-05,3.5702966423136084e-08,0.27168925198310806,0.00015851759769348802,0.4826604618882709,9.991519776006873e-05,0.004844858405429028,1.807544385700726e-06,0.16566438188011712,5.409634464234337e-05,5.310079081020261e-06,1.5529488298708455e-09,271.0496560332244,0.05308808872491574,0.06930196449304109,1.7424348067101516e-05
22,0.5406949618595938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7149402856192233,0.0029249700098079173,0.0,0.0
32,118.387433707732,0.9167757688508859,0.00016237998552066715,0.00011462971786268296,5.548847858618949e-08,0.508944474935837,0.00024636329152329003,0.906229554069146,0.00016054081143957626,0.010546214781739909,1.8391740810908862e-06,0.358798037472957,6.548653388763542e-05,1.1377112909043266e-05,1.7936634222325401e-09,541.7895130495772,0.07304628014914834,0.1453556475239619,2.107534370502898e-05
23,0.07330958679766403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37322668874432113,0.0007626067568342456,0.0,0.0
total,206.08093469088746,1.4042810891445858,0.0002641027276664366,0.0001758223701752429,9.119144500932558e-08,0.7806337269189452,0.00040488088921677805,1.388890015957417,0.000260456009199645,0.015391073187168937,3.6467184667916125e-06,0.5244624193530741,0.0001195828785299788,1.6687191990063528e-05,3.3466122521033857e-09,1024.755414740638,0.14746721988439046,0.214657612017003,3.84996917721305e-05
