cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","U238(n,fis)","U238(n,fis)_stdev",heat_eV_src,heat_eV_src_stdev
11,1.9946776357213716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489034.50026455685,21.74604200107234
21,24.36916748691237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3194033.7512781317,73.95616157316047
31,64.22003200621235,0.45165363582575313,2.711969809710647e-05,0.03340403144916675,3.266321299742177e-06,148.2811601523545,0.014499265230700106,0.44736926051877846,2.675598049361886e-05,0.0042843753069746705,3.637176034876113e-07,0.004760833736221295,3.774642404459683e-07,5848315.327105335,296.3478719308048
22,0.5667437426711701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46539.01329189285,14.767325484703763
32,123.27174598542875,0.8473017874168296,3.728130171509124e-05,0.06239778688106289,4.4503603312537406e-06,276.9850173247327,0.019755238047196314,0.8379968909807721,3.66630564377252e-05,0.009304896436057435,6.182452773660428e-07,0.0101718431879034,5.194074194351504e-07,11769801.593365448,465.54469595549216
23,0.07616416596833898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6350.054512602991,3.9950766474328967
total,214.49853102291436,1.2989554232425826,6.440099981219771e-05,0.09580181833022965,7.716681630995918e-06,425.26617747708724,0.03425450327789642,1.2853661514995505,6.341903693134406e-05,0.013589271743032105,9.81962880853654e-07,0.014932676924124694,8.968716598811188e-07,21354074.239817966,876.3571735926665
