fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
0.1,99,"[42, 44]",0.11456148462450082,4.879584984969567e-05
0.1,98,[44],0.05825863331217757,2.128634893466975e-05
0.1,total,,0.1728201179366784,5.32366754552025e-05
