cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev
11,1.7710713823958195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,8.804109957174228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,16.98238255285759,0.1320508044568676,6.845832836530005e-05,0.014910060119070864,4.818713925932173e-06,0.14696086457593846,7.327704229123223e-05,3.7168464169463725e-06,1.1050834588505841e-09,7.709712968482708e-06,1.148616961984697e-08,0.03422356924636369,5.098733545169508e-05
22,23.028792541473983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,108.98079841976183,1.0000149645061143,0.00022260898132871746,0.06623137212816069,2.729283185064311e-05,1.066246336634275,0.00024990181317936056,1.6629304245675555e-05,7.32359960183608e-09,6.245925208782068e-05,4.7783959014522787e-08,0.27725786260033725,0.00021211394469342531
23,0.0058265486894688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,159.57298140235292,1.1320657689629818,0.0002910673096940175,0.08114143224723155,3.211154577657528e-05,1.2132072012102133,0.0003231788554705928,2.0346150662621926e-05,8.428683060686664e-09,7.016896505630338e-05,5.927012863436976e-08,0.31148143184670096,0.0002631012801451204
