cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","U238(n,fis)","U238(n,fis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,2.7558683663551267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.13322031623038,0.016492179425728965,0.0,0.0
41,14.301625564690378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12057694996374772,1.553320090253291e-05,0.0,0.0,45.4528544165832,0.004564855952810698,0.0,0.0
21,14.01829863985723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.56694116018448,0.011419830425984656,0.0,0.0
31,27.631273827358406,0.02048207096879215,2.239103049727075e-06,6.649753505770411e-05,4.360483140410491e-08,0.29524240044813205,0.00019360108737432818,0.0,0.0,0.02048207096879215,2.239103049727075e-06,0.019029931917209374,2.251629729622087e-06,9.355282545116397e-07,7.928753916842624e-11,63.08652295848236,0.004790041321518233,0.01930142124723183,1.677052834748966e-06
22,39.35791235973601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.65822146106706,0.02899804519583302,0.0,0.0
32,678.0363637453111,0.08847295500182982,1.792581840553847e-05,0.0016634772427708228,2.1947774187344798e-07,7.38567247372875,0.000974459208140903,0.0,0.0,0.08847295500182982,1.792581840553847e-05,0.08760548676573336,1.4486735356155967e-05,4.132525913376875e-06,5.96929887906671e-10,343.309248123563,0.04149546939902758,2.1001557649835556,0.00033163360997386245
23,0.5692952833234758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.710005044855706,0.014527783674939976,0.0,0.0
total,776.6706377866317,0.10895502597062197,2.0164921455265543e-05,0.0017299747778285269,2.6308257327755286e-07,7.6809148741768825,0.001168060295515231,0.0,0.0,0.10895502597062197,2.0164921455265543e-05,0.22721236864669048,3.2271565988310964e-05,5.068054167888515e-06,6.762174270750973e-10,1008.9170134809663,0.12228820539584313,2.1194571862307874,0.0003333106628086114
