fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
4000.0,99,"[22, 23]",0.05918381243330503,0.0009523920164808976
4000.0,98,[23],0.008524119798293768,0.0002952698254834889
4000.0,total,,0.0677079322315988,0.0009971132447709238
