cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,heat_eV_src,heat_eV_src_stdev
11,2.743088305809448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1483393.9301817715,265.64123832105736
41,14.201091961679175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800798.5981576454,76.8747595310327
21,13.891906176651748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1707614.7192919382,227.8085921536256
31,27.281972989242018,0.0,0.0,0.020356020302921617,2.2500026618373788e-06,0.020356020302921617,2.2500026618373788e-06,0.0002808943059305952,2.563239264618825e-08,0.013952328185654093,6.334557002920737e-06,61.934662387787654,0.028119224557481927,1268302.893988979,100.40056102540211
22,38.5835649346164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5031944.025990087,448.5095731861064
32,578.9054057524945,0.0,0.0,0.0882903470515927,1.6478050394750276e-05,0.0882903470515927,1.6478050394750276e-05,0.0012795667108173453,1.766303813603106e-07,0.29013855029159974,3.6438308285916705e-05,1287.9307968449964,0.16175037539547216,15052766.729404228,1580.310070609826
23,0.5200369278240473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452538.6363087864,203.88672972646617
total,676.1270670483174,0.0,0.0,0.10864636735451431,1.8728053056587655e-05,0.10864636735451431,1.8728053056587655e-05,0.0015604610167479405,2.0226277400649885e-07,0.30409087847725386,4.277286528883744e-05,1349.8654592327841,0.18986959995295408,25797359.533323433,2903.4315245535163
