cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev","Th232(n,g)","Th232(n,g)_stdev","U235(n,inel)","U235(n,inel)_stdev","U238(n,inel)","U238(n,inel)_stdev","Th232(n,inel)","Th232(n,inel)_stdev","U235(n,el)","U235(n,el)_stdev","U238(n,el)","U238(n,el)_stdev","Th232(n,el)","Th232(n,el)_stdev","Li6(n,el)","Li6(n,el)_stdev","Li7(n,el)","Li7(n,el)_stdev","Be9(n,el)","Be9(n,el)_stdev","Pb(n,el)","Pb(n,el)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","Pb(n,2n)","Pb(n,2n)_stdev","tot(n,fis)","tot(n,fis)_stdev","tot(n,nufis)","tot(n,nufis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,3.0960305981587215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.55009852573996,0.0027333642509439625,0.0,0.0
21,6.190985710131403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.38440202314402,0.0024131734808567,0.0,0.0
12,30.90354613783454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.85013279573776,0.0019272380139374685,0.0,0.0
22,6.204096092853617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.746275551615312,0.0023519181347386245,0.0,0.0
31,270.5183573872035,0.8219745916791131,8.056315764570791e-05,5.858034809295681e-05,7.155930034403664e-09,0.0,0.0,1.878715100826872e-06,5.546277354948222e-11,0.0003506098152726127,1.7957188327220498e-08,0.0,0.0,1.4608197831215073e-05,1.2269577762904392e-09,0.0023663691150881613,2.0604651076961839e-07,0.0,0.0,1.6463980357164738,0.00014542685542482897,0.17226387398797122,1.426330011049815e-05,0.0,0.0,0.0,0.0,0.2600908826927706,3.177161317277203e-05,0.0,0.0,0.820184838508857,8.039707277407054e-05,0.0017897531702560428,1.6608487163736892e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.3478126441756,0.028670672973347633,0.3252539899249689,2.5450754683173486e-05
23,27.310536778547554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.780725410257947,0.0034769327445523346,0.0,0.0
32,118.72885537340217,0.426520272080653,5.605579943734672e-05,3.3665697252231664e-05,7.413331007734755e-09,0.0,0.0,6.79373200117049e-07,3.396684609494335e-11,0.00012422529510412638,1.1066716710409861e-08,0.0,0.0,7.184278110388642e-06,8.483994074829587e-10,0.0011863466004597618,1.4518414227550625e-07,0.0,0.0,0.7098251125594578,6.756076998198198e-05,0.07402603937288184,7.203386406387724e-06,0.0,0.0,0.0,0.0,0.1494723264686998,3.291444773315101e-05,0.0,0.0,0.42634102643046945,5.597388693428229e-05,0.00017924565018357058,8.191250306443198e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.26306275553253,0.020446795539902758,0.06315712788184538,1.2340972213212717e-05
24,10.047262355197258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.754329596395574,0.0022579199081445484,0.0,0.0
41,1.6454200959085623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.62720538570157,0.0023162404113103263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5262913020169326,3.2233673935470236e-05,3.005024308908946e-05,2.2854274265789944e-09,0.0001025700765583701,7.49737594845161e-09,1.3066222180275162,0.001044709000562137,0.0,0.0
42,13.556971786429678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.431972754814257,0.0015710769383009862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046303405912403964,1.3103172913165463e-05,5.76040604180752e-06,1.1137527439895163e-09,1.7000990901965363e-05,3.520156082431049e-09,8.30845094895872,0.0058603004232252644,0.0,0.0
