cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,3.201498877632557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.40334895762396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,31.9858204521935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.427121462595883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,274.4159498049438,0.8954970874788095,0.00012940007925718092,0.0017931921073325145,6.996571239186948e-07,0.897290279586142,0.00013009973638109963,0.0017931921073325145,0.0,0.0,0.0,0.0
23,27.076059117006885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,112.01184361336952,0.408084409311604,0.00016340214572423307,0.00015066058689933566,1.360323251893018e-07,0.40823506989850333,0.00016353817804942237,0.00015066058689933566,0.0,0.0,0.0,0.0
24,6.1387297102497005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,7.108246930093982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,25.563583380513204,0.09899390980483733,9.668670665855854e-05,1.0885286038646462e-05,6.501714210591056e-08,0.09900479509087598,9.675172380066445e-05,1.0885286038646462e-05,0.0,0.0,0.0,0.0
26,2.921699937988661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,503.2539022442116,1.402575406595251,0.00038948893163997253,0.0019547379802704965,9.007065912139072e-07,1.4045301445755214,0.0003903896382311864,0.0019547379802704965,0.0,0.0,0.0,0.0
