cell,flux,tbr,tbr_stdev,"Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","Th232(n,fis)","Th232(n,fis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,2.7070226068063348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.41153157346277,0.011941344385914291,0.0,0.0
41,13.992528379705863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12050170705585674,1.5515680500042007e-05,0.0,0.0,45.42455133072597,0.0044687440932376895,0.0,0.0
21,13.669495169824089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.92382668301481,0.009952515486052778,0.0,0.0
31,26.787200900309553,0.02014801514032394,2.2479939953406418e-06,0.015787871442627655,6.4615439833570505e-06,68.33353300541064,0.027967046137737855,0.0,0.0,0.02014801514032394,2.2479939953406418e-06,0.01871802824367819,2.2040473181198402e-06,0.00021142534251679268,1.9175272426252703e-08,69.28651742247658,0.005379779316659262,2.150197124903575,0.00019753208142537604
22,37.69892671611778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.3649711254557,0.0316625325719408,0.0,0.0
32,497.22415798120926,0.0864980005232165,1.7608027731046576e-05,0.36025742677618877,4.304936857625621e-05,1559.2768697486783,0.1863275527139767,0.0,0.0,0.0864980005232165,1.7608027731046576e-05,0.08562844006027097,1.440494644565769e-05,0.0009103676224061922,1.430153551493974e-07,414.2691614056076,0.0432645289001311,9.32773458332444,0.001451936826909757
23,0.2970068272210858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.470201920613757,0.010089915123658604,0.0,0.0
total,592.376338581194,0.10664601566354044,1.9856021726387217e-05,0.37604529821881644,4.951091255961326e-05,1627.610402754089,0.21429459885171454,0.0,0.0,0.10664601566354044,1.9856021726387217e-05,0.2248481753598059,3.212467426381954e-05,0.0011217929649229848,1.621906275756501e-07,996.1507614613571,0.11675935987759452,11.477931708228017,0.001649468908335133
