fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
10,99,"[42, 44]",0.11407251010792464,3.8217825514114976e-05
10,98,[44],0.05790504824759166,3.1147361469682106e-05
10,total,,0.1719775583555163,4.9302741440516015e-05
