cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev","Th232(n,g)","Th232(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Be9(n,2n)","Be9(n,2n)_stdev","Pb(n,2n)","Pb(n,2n)_stdev","tot(n,fis)","tot(n,fis)_stdev",heating [MW],heating_stdev,fisq [MW],fisq_stdev
11,1.943534821633172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.501994059893935,0.004851454961770852,0.0,0.0
21,23.71397510557644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.30599854109317,0.012900523110714376,0.0,0.0
31,61.46000177388696,0.48636464974857685,8.553152648488144e-05,0.0,0.0,0.0011092102646864772,4.373183588458764e-07,0.0,0.0,4.8009167358205005,0.0018928142794082093,0.48153263021318954,8.370299337931506e-05,0.004832019535387315,1.8285331055663788e-06,0.16522374761015712,5.5003915535470293e-05,0.0,0.0,0.0,0.0,271.23785911997965,0.05066561438197977,0.3219685886924215,0.00010227624781636805
22,0.5411679161409654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7129234600103915,0.0029519822744776196,0.0,0.0
32,118.41645348885525,0.9141911572053979,0.00015154566795853007,0.0,0.0,0.00207853831119895,6.294162512913919e-07,0.0,0.0,8.99639110993955,0.0027242580697505194,0.9036731029736198,0.00014975579946387098,0.010518054231778142,1.7898684946590906e-06,0.3578328932967568,6.376901232624634e-05,0.0,0.0,3.147981026279441e-05,1.0047880971133882e-08,542.0828378360965,0.07285706886126259,0.6921427474465729,0.00011096339807269846
23,0.07330079852422855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.770156771143096e-05,1.0849553775183504e-08,0.3725099761080646,0.0007605415720432852,0.0,0.0
total,206.148433904617,1.4005558069539747,0.0002370771944434115,0.0,0.0,0.003187748575885427,1.0667346101372683e-06,0.0,0.0,13.79730784576005,0.004617072349158729,1.3852057331868093,0.00023345879284318604,0.015350073767165458,3.6184016002254694e-06,0.523056640906914,0.00011877292786171664,0.0,0.0,9.918137797422538e-05,2.0897434746317386e-08,1025.2141229931817,0.14498718516224848,1.0141113361389944,0.0002132396458890665
