fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
10,99,"[22, 23]",0.050258943159302266,2.8016110122305816e-05
10,98,[23],0.0075515584552742635,9.600379851057851e-06
10,total,,0.05781050161457653,2.961536289951153e-05
