cell,flux,tbr,tbr_stdev,"Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr,U233_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","Th232(n,fis)","Th232(n,fis)_stdev"
11,2.3551269182784687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,11.888303669801415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,11.354181144625866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,21.50669182882856,0.12083778510623273,7.676428967933573e-05,0.02041353204824372,3.0599215936855985e-05,88.33694174689228,0.13241418238286606,0.10292035408581311,7.061688717477993e-05,0.01791743102041962,6.147402504555808e-06,0.0007017089007848742,2.1702100119893463e-07
22,28.82315593691832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,157.82411806332672,0.9138825827214625,0.0002608982794075975,0.15812118246471538,6.273970946318591e-05,684.2491368629674,0.27149804585352133,0.8384463175272947,0.00021882269492422924,0.07543626519416782,4.207558448336824e-05,0.002963720290584617,1.3912773591911227e-06
23,0.010894980296834065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,233.76247254207618,1.0347203678276953,0.00033766256908693325,0.1785347145129591,9.33389254000419e-05,772.5860786098597,0.4039122282363874,0.9413666716131078,0.0002894395820990092,0.09335369621458744,4.822298698792405e-05,0.0036654291913694914,1.6082983603900573e-06
