 ====================>     TALLY 1: REACTION_RATES     <====================

 Cell 2
   Total Material
     (n,2n)                               0.00214492 +/- 2.66282e-07
     (n,3n)                               0.000927764 +/- 1.16325e-07
     (n,elastic)                          0.0219944 +/- 2.21836e-06
     Absorption Rate                      0.00348858 +/- 2.75967e-07
     (n,gamma)                            0.000266442 +/- 5.71742e-08
     (n,Xt)                               4.82597e-08 +/- 6.91603e-12
     Fission Rate                         0.00322164 +/- 2.92576e-07
     (n,n1)                               0.00327309 +/- 4.23201e-07
     (n,n2)                               0.0007116 +/- 1.11033e-07
     (n,n3)                               7.26676e-05 +/- 9.55678e-09
     (n,n4)                               5.88461e-06 +/- 6.56436e-10
     (n,n5)                               0.000307968 +/- 7.21398e-08
     (n,n6)                               0.000241381 +/- 4.41418e-08
     (n,n7)                               1.29087e-06 +/- 1.38316e-10
     (n,n8)                               3.37072e-05 +/- 5.44763e-09
     (n,n9)                               5.08282e-05 +/- 1.35508e-08
     (n,n10)                              0.000101012 +/- 2.84002e-08
     (n,n11)                              9.50986e-05 +/- 2.63845e-08
     (n,n12)                              0.000102106 +/- 2.81899e-08
     (n,n13)                              2.62594e-06 +/- 3.70944e-10
     (n,n14)                              5.17397e-05 +/- 1.10018e-08
     (n,n15)                              6.08328e-05 +/- 1.64128e-08
     (n,n16)                              3.29266e-05 +/- 8.71277e-09
     (n,n17)                              8.15445e-05 +/- 2.1588e-08
     (n,n18)                              3.2168e-05 +/- 8.43858e-09
     (n,n19)                              5.43796e-05 +/- 1.49339e-08
     (n,n20)                              5.43441e-05 +/- 1.48517e-08
     (n,n21)                              7.21517e-05 +/- 1.96991e-08
     (n,n22)                              4.40111e-07 +/- 3.46861e-11
     (n,n23)                              4.49205e-05 +/- 1.24282e-08
     (n,n24)                              4.64107e-05 +/- 1.29587e-08
     (n,n25)                              2.49733e-05 +/- 6.70184e-09
     (n,n26)                              4.52113e-05 +/- 1.26347e-08
     (n,n27)                              2.7326e-07 +/- 2.87519e-11
     (n,n28)                              3.65388e-06 +/- 9.69387e-10
     (n,n29)                              2.27006e-05 +/- 6.07438e-09
     (n,n30)                              2.2082e-05 +/- 5.97391e-09
     (n,n31)                              3.22084e-05 +/- 8.76525e-09
     (n,n32)                              3.64646e-05 +/- 1.04723e-08
     (n,n33)                              9.16457e-06 +/- 2.56379e-09
     (n,n34)                              2.71473e-05 +/- 7.86228e-09
     (n,n35)                              2.65262e-06 +/- 7.72147e-10
     (n,n36)                              1.56902e-05 +/- 4.6062e-09
     (n,n37)                              1.91633e-06 +/- 5.61951e-10
     (n,n38)                              2.96732e-05 +/- 8.93803e-09
     (n,n39)                              5.20957e-06 +/- 1.54401e-09
     (n,n40)                              0 +/- 0
     (n,nc)                               0.00218247 +/- 4.62729e-07
 ================>     TALLY 2: SPECIFIC_SCATTER_EOUT     <=================

 Cell 2
   Incoming Energy [0.001, 20000000.000000004)
     Outgoing Energy [1, 1.0167571080956959)
       Total Material
         (n,2n)                               0 +/- 0
         Nu-Fission Rate                      0 +/- 0
         (n,elastic)                          0 +/- 0
         (n,n1)                               0 +/- 0
         (n,n2)                               0 +/- 0
         (n,n3)                               0 +/- 0
         (n,n4)                               0 +/- 0
         (n,n5)                               0 +/- 0
         (n,n6)                               0 +/- 0
         (n,n7)                               0 +/- 0
         (n,n8)                               0 +/- 0
         (n,n9)                               0 +/- 0
         (n,n10)                              0 +/- 0
         (n,n11)                              0 +/- 0
         (n,n12)                              0 +/- 0
         (n,n13)                              0 +/- 0
         (n,n14)                              0 +/- 0
         (n,n15)                              0 +/- 0
         (n,n16)                              0 +/- 0
         (n,n17)                              0 +/- 0
         (n,n18)                              0 +/- 0
         (n,n19)                              0 +/- 0
         (n,n20)                              0 +/- 0
         (n,n21)                              0 +/- 0
         (n,n22)                              0 +/- 0
         (n,n23)                              0 +/- 0
         (n,n24)                              0 +/- 0
         (n,n25)                              0 +/- 0
         (n,n26)                              0 +/- 0
         (n,n27)                              0 +/- 0
         (n,n28)                              0 +/- 0
         (n,n29)                              0 +/- 0
         (n,n30)                              0 +/- 0
         (n,n31)                              0 +/- 0
         (n,n32)                              0 +/- 0
         (n,n33)                              0 +/- 0
         (n,n34)                              0 +/- 0
         (n,n35)                              0 +/- 0
         (n,n36)                              0 +/- 0
         (n,n37)                              0 +/- 0
         (n,n38)                              0 +/- 0
         (n,n39)                              0 +/- 0
         (n,n40)                              0 +/- 0
         (n,nc)                               0 +/- 0
     Outgoing Energy [1.0167571080956959, 1.0337950168631225)
       Total Material
         (n,2n)                               0 +/- 0
         Nu-Fission Rate                      0 +/- 0
         (n,elastic)                          0 +/- 0
         (n,n1)                               0 +/- 0
         (n,n2)                               0 +/- 0
         (n,n3)                               0 +/- 0
         (n,n4)                               0 +/- 0
         (n,n5)                               0 +/- 0
         (n,n6)                               0 +/- 0
         (n,n7)                               0 +/- 0
         (n,n8)                               0 +/- 0
         (n,n9)                               0 +/- 0
         (n,n10)                              0 +/- 0
         (n,n11)                              0 +/- 0
         (n,n12)                              0 +/- 0
         (n,n13)                              0 +/- 0
         (n,n14)                              0 +/- 0
         (n,n15)                              0 +/- 0
         (n,n16)                              0 +/- 0
         (n,n17)                              0 +/- 0
         (n,n18)                              0 +/- 0
         (n,n19)                              0 +/- 0
         (n,n20)                              0 +/- 0
         (n,n21)                              0 +/- 0
         (n,n22)                              0 +/- 0
         (n,n23)                              0 +/- 0
         (n,n24)                              0 +/- 0
         (n,n25)                              0 +/- 0
         (n,n26)                              0 +/- 0
         (n,n27)                              0 +/- 0
         (n,n28)                              0 +/- 0
         (n,n29)                              0 +/- 0
         (n,n30)                              0 +/- 0
         (n,n31)                              0 +/- 0
         (n,n32)                              0 +/- 0
         (n,n33)                              0 +/- 0
         (n,n34)                              0 +/- 0
         (n,n35)                              0 +/- 0
         (n,n36)                              0 +/- 0
         (n,n37)                              0 +/- 0
         (n,n38)                              0 +/- 0
         (n,n39)                              0 +/- 0
         (n,n40)                              0 +/- 0
         (n,nc)                               0 +/- 0
     Outgoing Energy [1.0337950168631225, 1.0511184317094895)
       Total Material
         (n,2n)                               0 +/- 0
         Nu-Fission Rate                      0 +/- 0
         (n,elastic)                          0 +/- 0
         (n,n1)                               0 +/- 0
         (n,n2)                               0 +/- 0
         (n,n3)                               0 +/- 0
         (n,n4)                               0 +/- 0
         (n,n5)                               0 +/- 0
         (n,n6)                               0 +/- 0
         (n,n7)                               0 +/- 0
         (n,n8)                               0 +/- 0
         (n,n9)                               0 +/- 0
