cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,3.078900212794607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.154340104187045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,30.7394208974494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.170880057525116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,268.2128762385904,0.808330914545046,0.000547603845793409,0.001776816682207311,2.0026457997650286e-06,0.8101077312272533,0.000549606491593174,0.001776816682207311,0.0006660011211526281,0.006807284046289675,8.479195755454276e-06,29.457648623985975
23,26.75109054166681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,111.8265371742431,0.3879849928797503,0.0005175446329950473,0.00017873026675033075,5.456328993069275e-07,0.3881637231465006,0.0005180902658943543,0.00017873026675033075,9.605041799990023e-05,0.0034724083250443584,4.746777567470385e-06,15.026401663658099
24,5.983489789939544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,7.068072353594727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,25.496718481572024,0.09642105617444628,0.00030554533867228504,1.5438840315677058e-05,2.8689945740520526e-07,0.09643649501476195,0.00030583223812969025,1.5438840315677058e-05,1.0668676885759813e-05,0.0008991648348527267,3.7408378746852177e-06,3.8910204980462
26,2.8385190375232723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,494.32084488908606,1.2927369635992427,0.0013706938174607413,0.0019709857892733183,2.835178156477161e-06,1.2947079493885159,0.0013735289956172186,0.0019709857892733183,0.0007727202160382881,0.011178857206186759,1.6966811197609878e-05,48.375070785690276
