fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
1.0,99,"[22, 23]",0.050248733129354524,3.138856328197057e-05
1.0,98,[23],0.007545603067651971,8.965579853556772e-06
1.0,total,,0.057794336197006496,3.264388958161656e-05
