cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,3.1937404609879145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.3882508766147605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,31.9092198625913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.410458006709641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,273.2502716821421,0.894729597979671,0.00018574991527548512,0.001780977529237822,7.178908772885716e-07,0.8965105755089088,0.0001864678061527737,0.001780977529237822,0.000550103397899535,0.004611425535585399,1.2046230647033703e-06,19.955352554590675
23,26.867054830880484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,110.81807837590436,0.4060431833910808,0.00014964008085351175,0.0001492260906759736,1.5252303240762167e-07,0.4061924094817568,0.00014979260388591937,0.0001492260906759736,7.43364745829829e-05,0.002192828248525657,1.0000011326491475e-06,9.489182998471666
24,6.033020701625434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,6.9946925668749085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,25.058355639192012,0.09780506251885426,7.86223670347204e-05,1.0748555184387554e-05,6.139786546638214e-08,0.09781581107403865,7.868376490018679e-05,1.0748555184387554e-05,7.695940993669371e-06,0.0005423587168862543,5.456015365699483e-07,2.346987785664571
26,2.8308538858995695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,499.75399688942247,1.3985778438896062,0.00041401236316371726,0.001940952175098183,9.318117751625753e-07,1.400518796064704,0.00041494417493887983,0.001940952175098183,0.0006321358134761872,0.007346612500997309,2.750225733922466e-06,31.79152333872691
