fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
0.0,99,"[22, 23]",0.05026661329604365,5.29759796588976e-05
0.0,98,[23],0.007543061855514883,1.3747007468561689e-05
0.0,total,,0.057809675151558534,5.473056399454169e-05
