cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,2.1223393099835306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,10.6842658227358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,21.0209905701785,0.07903319285589654,0.0001527256158362377,0.019631170744763456,2.0038975463001383e-05,0.09866436360066,0.0001727645912992391,0.019631170744763456,0.0,0.0,0.0,0.0
22,29.034051992683924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,170.5195937811183,0.98021810979411,0.00132409346872133,0.08885126280564264,0.00012860723443538244,1.0690693725997527,0.0014527007031567125,0.08885126280564264,0.0,0.0,0.0,0.0
23,0.013931508634192735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,233.39517298533423,1.0592513026500066,0.0014768190845575676,0.1084824335504061,0.00014864620989838383,1.1677337362004128,0.0016254652944559516,0.1084824335504061,0.0,0.0,0.0,0.0
