fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
750.0,99,"[42, 44]",0.10989492072156708,4.2531732330931e-05
750.0,98,[44],0.05665319756819521,1.945940749520412e-05
750.0,total,,0.1665481182897623,4.67719659105149e-05
