cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,3.0156342439461596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.031218415574386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,30.118348453637726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.052792547401461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,247.51152212407015,0.8169477443022892,0.0003037202638802228,0.001459148787382385,3.715814162333007e-07,0.8184068930896716,0.0003040918452964561,0.001459148787382385,0.013364702999904055,0.1457738254056311,6.995523524452033e-05,630.8175328329216
23,22.45419990899064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,85.56829001033037,0.3306214704866807,0.00013057141465144177,0.00011341266884933778,2.0439973018660629e-07,0.33073488315553007,0.00013077581438162837,0.00011341266884933778,0.0014588373322189825,0.06356905097115088,3.1371393356407764e-05,275.0869148598374
24,3.929797982414461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,4.784922794203702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,15.735281558402665,0.06705943821286417,5.052206811639355e-05,7.430993668794951e-06,6.066366526249119e-08,0.06706686920653296,5.058273178165604e-05,7.430993668794951e-06,0.00012109466109741904,0.013583874976741791,1.2551810269716869e-05,58.782476725812174
26,1.4628798517984505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,426.66488789077016,1.2146286530018342,0.0004848137466480581,0.0015799924499005176,6.366448116823982e-07,1.2162086454517347,0.00048545039145974045,0.0015799924499005176,0.014944634993220456,0.2229267513535238,0.00011387843887064495,964.6869244185713
