cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,3.1980932417708807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.400174735849331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,31.974453633534687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.430886389428428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,263.9921996659122,0.8762730820851312,0.00039813537862690477,0.0014169686696500065,4.618535627745857e-07,0.8776900507547812,0.00039859723218967937,0.0014169686696500065,0.060521268388759854,0.15574872441320498,8.800130214505844e-05,691.3716861805748
23,23.841414610431787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,90.2594932707755,0.35226402897814546,0.0001305331866940756,0.00010999180000727729,1.5756484958336417e-07,0.3523740207781527,0.00013069075154365897,0.00010999180000727729,0.007248996636112362,0.068239137996708,1.9687976931856808e-05,302.914891136617
24,4.044248617933426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,4.981446009068627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,16.215479346509984,0.07027733517717584,6.774164806503901e-05,7.279221012276011e-06,4.2737787981762435e-08,0.07028461439818812,6.778438585302077e-05,7.279221012276011e-06,0.0006465801635010276,0.014443021514231625,1.2089012657778243e-05,64.11285983533892
26,1.472227213206798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,452.8101167344216,1.2988144462404525,0.0005964102133860194,0.0015342396906695597,6.621562003397123e-07,1.300348685931122,0.000597072369586359,0.0015342396906695597,0.06841684518837324,0.2384308839241446,0.0001197782917346935,1058.3994371525307
