fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
250,99,"[42, 44]",0.09999359984059926,0.0003683221484462688
250,98,[44],0.04765700924971112,0.00021125084175096137
250,total,,0.1476506090903104,0.0004246034893598556
