cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,3.2016650736682477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.403594861740713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,31.986443530636382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.427725551882032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,274.33584973388525,0.8956326756446626,0.0001734888531913788,0.0017920722514080428,7.055362375421706e-07,0.8974247478960707,0.000174194389428921,0.0017920722514080428,0.00020516896591623077,0.00034641033340970676,1.0516080841307075e-07,1.5377223615934696
23,27.052121056185097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,111.8807200619804,0.4077985174196545,0.00016098653472871972,0.00015050664449866249,1.2814734787672982e-07,0.4079490240641532,0.00016111468207659645,0.00015050664449866249,3.082649360670028e-05,0.00016631568765842258,8.331029299502137e-08,0.7382786462483315
24,6.124156572425869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,7.092616975327658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,25.50917077112176,0.09886888663498994,0.0001062630061588033,1.0877339575346223e-05,6.66547079709597e-08,0.09887976397456529,0.00010632966086677426,1.0877339575346223e-05,3.4261962257300726e-06,4.1551574858701076e-05,5.7103332703996385e-08,0.18444826743687223
26,2.911774081103369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,502.92583826995684,1.402300079699307,0.0004407383940789018,0.0019534562354820515,9.0033829338986e-07,1.4042535359347892,0.00044163873237229167,0.0019534562354820515,0.00023942165574866112,0.0005542775959268304,2.455744341120885e-07,2.4604492752786733
