cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr
11,3.2000216575579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.399441344074766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,31.967084778126026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.422430364624509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,273.57373372445113,0.899286187864653,0.00031918041126527635,0.0017713286468608047,6.585885286683235e-07,0.9010575165115138,0.00031983899979394465,0.0017713286468608047,0.004016303926563808,0.006986634727699334,3.265330718907769e-06,31.013810550397764
23,26.84345672700896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,110.38641145251549,0.40666690395655436,0.00010714912581278158,0.00014813455901044578,1.2800153960180397e-07,0.40681503851556483,0.00010727712735238338,0.00014813455901044578,0.0005940701827862287,0.0033392760862470173,1.0276387224761568e-06,14.823112979378804
24,5.954991557433662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,6.943529261504095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,24.8251518025965,0.09755492064659155,0.00010346845620730629,1.0677369954502877e-05,7.662231002196729e-08,0.09756559801654605,0.00010354507851732826,1.0677369954502877e-05,6.504164981137715e-05,0.0008291046165544039,9.426686979169948e-07,3.6804118873330394
26,2.7790490015348692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,499.2953016714279,1.4035080124677988,0.0005297979932853643,0.0019301405758257535,8.632123782920947e-07,1.4054381530436246,0.0005306612056636563,0.0019301405758257535,0.004675415759161414,0.011155015430500756,5.235638139300921e-06,49.51733541710961
