cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","U238(n,fis)","U238(n,fis)_stdev"
11,2.3666054762913378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,11.953078806099441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,11.425357115775018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,21.665860080911397,0.12577851296085502,7.963780346022669e-05,0.014048659294604946,1.950483143229005e-05,62.362278096859555,0.08658233476271689,0.10741349797827926,7.269030979861546e-05,0.018365014982575756,6.947493661611233e-06,0.0014010610248898073,4.559979614009137e-07
22,29.07017197170137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,161.4572831070827,0.9780305855430381,0.0003763683149572539,0.10166921224740885,5.3076525753007426e-05,451.3116558030844,0.23560775373741843,0.8999783682967337,0.00033448044186425076,0.07805221724630437,4.1887873093003135e-05,0.006102728475527829,2.809816119808187e-06
23,0.011718721409926606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,237.95007527927118,1.103809098503893,0.0004560061184174806,0.1157178715420138,7.258135718529748e-05,513.673933899944,0.3221900885001353,1.007391866275013,0.0004071707516628662,0.09641723222888013,4.8835366754614365e-05,0.0075037895004176364,3.265814081209101e-06
