cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"U238(n,fis)","U238(n,fis)_stdev","U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,heat_eV_src,heat_eV_src_stdev
11,2.746352629612773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402589.9683572552,265.991198783726
41,14.172736137124431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803149.9432791843,73.04444006358372
21,13.830272479824915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1559024.4723602717,190.00338613604774
31,27.031788306548457,0.0,0.0,0.01992397656307369,2.3744199766021914e-06,0.01992397656307369,2.3744199766021914e-06,0.0012665912666245025,1.1447710538310305e-07,0.03569614561443263,1.7715109974460503e-05,158.45590053195463,0.07863772560617305,1669377.0604077997,99.48842595706328
22,37.94274955905755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4182704.335656967,433.3764170977516
32,464.35608191622777,0.0,0.0,0.08651021960531517,1.7242577534559695e-05,0.08651021960531517,1.7242577534559695e-05,0.005992630324098835,8.557064026977124e-07,0.6470281657119176,0.00011258315824313537,2872.1708997614487,0.4997588792033258,28269764.556598186,4748.22470991352
23,0.4274133877075654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223740.06392467683,141.54905571159398
total,560.5073944161035,0.0,0.0,0.10643419616838887,1.9616997511161887e-05,0.10643419616838887,1.9616997511161887e-05,0.007259221590723338,9.701835080808156e-07,0.6827243113263501,0.00013029826821759586,3030.6268002934034,0.5783966048094988,38110350.40058434,5951.6776336632865
