cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,2.9982076474508146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,5.994501585630104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,29.921882593783856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.006353988990295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,255.70157508112234,0.7593599363084232,0.0006503556337574636,0.0015914987308319618,1.6464506743070618e-06,0.7609514350392552,0.0006520020844317707,0.0015914987308319618,0.007020306538223632,0.08034927985184331,7.268081623817872e-05,347.7012031481191
23,24.642367283406585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,99.62494598225757,0.34771609545321047,0.0005648158373565345,0.00015496037342776237,4.7478765305647427e-07,0.34787105582663824,0.0005652906250095909,0.00015496037342776237,0.0009292286383192217,0.039473995316610576,5.9530610120365906e-05,170.8186518903049
24,4.942988306517209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,5.974998273346303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,20.827181752662288,0.08073011356184029,0.00023084569524288697,1.295228040700212e-05,1.386547347658422e-07,0.08074306584224729,0.0002309843499776528,1.295228040700212e-05,9.397318538037422e-05,0.009645210987292204,2.9549816142317222e-05,41.738413475301606
26,2.1386872764880946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,458.7736897716555,1.187806145323474,0.0014460171663568853,0.0017594113846667264,2.259893062129378e-06,1.1895655567081407,0.0014482770594190144,0.0017594113846667264,0.008043508361923229,0.1294684861557461,0.00016176124250086185,560.2582685137256
