fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
999.99,99,"[22, 23]",0.0546345592007757,3.59788197483027e-05
999.99,98,[23],0.00802436767461079,9.171292398932235e-06
999.99,total,,0.06265892687538649,3.712934250357214e-05
