cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,3.175005808880212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.348940328399467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,31.708937845892827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.371264999346848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,270.43443803419484,0.8919516878002476,0.00035904103303477006,0.0017503850462606712,6.616177706660579e-07,0.8937020728465083,0.0003597026508054361,0.0017503850462606712,0.0019009367416270618,0.016425702706789592,7.972564295949107e-06,71.08012174141513
23,26.383521976932467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,107.93901680381455,0.40047497447114094,0.0001369288298229663,0.0001456124623751199,4.266795591526897e-08,0.40062058693351604,0.0001369714977788816,0.0001456124623751199,0.0002511447101956459,0.0077537472504504434,2.637744859864011e-06,33.55334674883449
24,5.76027193891772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,6.736371121939487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,23.937972761509222,0.09491552874766897,9.020427049029117e-05,1.0392178824367272e-05,5.373859920457488e-08,0.09492592092649334,9.025800908949575e-05,1.0392178824367272e-05,2.5425803961767573e-05,0.0018938089657827464,1.7548832062939227e-06,8.195215403915654
26,2.6430571151474758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,491.43879873497514,1.3873421910190575,0.0005861741333480276,0.0019063896874601583,7.580243257859019e-07,1.3892485807065178,0.0005869321576738134,0.0019063896874601583,0.0021775072557844756,0.02607325892302278,1.2365192362107042e-05,112.82868389416527
