fertile_kgm3,void_cell,cellfrom,leakage,leakage_stdev
150,99,"[22, 23]",0.050942170668769764,0.00030105178787106146
150,98,[23],0.007552317246411208,0.00010173429899501382
150,total,,0.05849448791518097,0.000317776724403109
