cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,3.1897441332098486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6.379234157935996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,31.862464011870724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.400973083369219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,272.6682155567099,0.8943174753296299,0.00026330050499302055,0.0017747976016412599,7.284475565308199e-07,0.8960922729312711,0.00026402895254955136,0.0017747976016412599,0.0008230457559612523,0.00694351280249258,1.849444137803074e-06,30.047161094072347
23,26.76322060219964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,110.22786863117219,0.404901033757531,0.00017558678422891118,0.00014844104480886736,1.48846871238765e-07,0.4050494748023399,0.00017573563110014995,0.00014844104480886736,0.00011076528115065525,0.003295302627677535,1.895601747886983e-06,14.259999473465738
24,5.969062957809625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,6.945304487846558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,24.82711295054534,0.09726134086201992,8.983714558461671e-05,1.067656233659141e-05,6.466587179791899e-08,0.09727201742435651,8.990181145641463e-05,1.067656233659141e-05,1.1422968341595897e-05,0.0008136405102007381,1.0313315907077185e-06,3.5209249522645965
26,2.7882430185404354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,498.02144359120945,1.3964798499491808,0.0005287244348065485,0.0019339152087867186,9.419602995675038e-07,1.3984137651579673,0.0005296663951061159,0.0019339152087867186,0.0009452340054535034,0.011052455940370853,4.776377476397776e-06,47.82808551980268
