cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr,U233_kg/yr_stdev
11,1.7723837818774844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,8.810251752794384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,16.99483654196718,0.13186130019243586,6.031810224430952e-05,0.014872977441739826,4.763723370285793e-06,0.14673427763417568,6.508182561459532e-05,3.3421313754444725e-05,9.319454784837483e-09,0.00027583601592328695,3.58876222640436e-07,1.1936449808256786,0.0015529908248514215
22,23.047658244054833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,109.06567807242587,0.9985634780551967,0.0002577760630684564,0.0660203843371524,2.8222216783147374e-05,1.0645838623923491,0.0002859982798516038,0.00014685202051102452,6.658594185548984e-08,0.002226662111105774,1.0971496627233462e-06,9.63559469933503,0.004747774447585281
23,0.005805947520280231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,159.69661434064005,1.1304247782476327,0.00031809416531276597,0.08089336177889223,3.298594015343317e-05,1.211318140026525,0.0003510801054661991,0.00018027333426546925,7.590539664032733e-08,0.0025024981270290606,1.4560258853637823e-06,10.82923968016071,0.006300765272436702
