fertile_kg/m3,energy low [eV],energy high [eV],energy mid [eV],U235_ng,U235_ng_stdev,U238_ng,U238_ng_stdev,Th232_ng,Th232_ng_stdev,U235_fis,U235_fis_stdev,U238_fis,U238_fis_stdev,Th232_fis,Th232_fis_stdev,Li6_nt,Li6_nt_stdev,Li7_nt,Li7_nt_stdev,Be9_n2n,Be9_n2n_stdev,Pb_n2n,Pb_n2n_stdev
100,0.015060207274182318,0.01576863808480783,0.015414422679495074,2.327142255880823e-12,1.3527240225138653e-12,8.213187030861898e-12,4.7743016062639674e-12,0.0,0.0,1.3227836806041515e-11,7.689249539087256e-12,5.668413072064162e-17,3.2950315376507973e-17,0.0,0.0,2.0005465740963884e-08,1.1629112878249085e-08,0.0,0.0,0.0,0.0,0.0,0.0
100,0.01576863808480783,0.016510393417752758,0.016139515751280295,3.884775573008273e-12,2.9310645586251492e-12,1.3767805109031009e-11,1.0387569318971531e-11,0.0,0.0,2.2150283832854165e-11,1.671210004144831e-11,9.501804723491359e-17,7.168947011954708e-17,0.0,0.0,3.35326423088916e-08,2.5299806358870597e-08,0.0,0.0,0.0,0.0,0.0,0.0
100,0.016510393417752758,0.017287040855582907,0.01689871713666783,3.6311428317420287e-12,2.896732866980504e-12,1.2915303174772557e-11,1.0301076372153988e-11,0.0,0.0,2.0759509697981065e-11,1.655837374590828e-11,8.913302794533055e-17,7.109140067262236e-17,0.0,0.0,3.145419261514289e-08,2.5087545794918527e-08,0.0,0.0,0.0,0.0,0.0,0.0
100,0.017287040855582907,0.018100221719808556,0.01769363128769573,1.4253846085401194e-12,7.182202252163928e-13,5.095742188629157e-12,2.56726219242238e-12,0.0,0.0,8.17976943818971e-12,4.121170051770234e-12,3.5166657682626105e-17,1.7717162657557775e-17,0.0,0.0,1.2409081397291923e-08,6.251778408956046e-09,0.0,0.0,0.0,0.0,0.0,0.0
100,0.018100221719808556,0.01895165453955782,0.018525938129683187,1.2114021523699287e-13,1.2114021523699284e-13,4.349413004916893e-13,4.3494130049168926e-13,0.0,0.0,6.973761496178726e-13,6.973761496178726e-13,3.0015475411367105e-18,3.0015475411367105e-18,0.0,0.0,1.0590769635573433e-09,1.059076963557343e-09,0.0,0.0,0.0,0.0,0.0,0.0
100,0.01895165453955782,0.019843138683416164,0.01939739661148699,6.971307090947043e-12,3.103895147562356e-12,2.5192435597977753e-11,1.1219430796898102e-11,0.0,0.0,4.032141352111904e-11,1.7955865969946457e-11,1.7384838724833727e-16,7.742314080580352e-17,0.0,0.0,6.133555831653666e-08,2.7315608078346334e-08,0.0,0.0,0.0,0.0,0.0,0.0
100,0.019843138683416164,0.020776558162107252,0.020309848422761706,3.649609557531242e-12,2.3845936760446477e-12,1.3221675426105187e-11,8.637238139247444e-12,0.0,0.0,2.1146951284754335e-11,1.3815256832437943e-11,9.123919403299585e-17,5.960329309053753e-17,0.0,0.0,3.2188988424595316e-08,2.1027968725676662e-08,0.0,0.0,0.0,0.0,0.0,0.0
100,0.020776558162107252,0.021753885610051614,0.021265221886079433,4.819646228100372e-12,2.5875454513665848e-12,1.756418662544617e-11,9.428129707292666e-12,0.0,0.0,2.804424489690092e-11,1.5054402500853612e-11,1.212019473720385e-16,6.505901729115795e-17,0.0,0.0,4.275596461218546e-08,2.2950691508522317e-08,0.0,0.0,0.0,0.0,0.0,0.0
100,0.021753885610051614,0.02277718645421747,0.02226553603213454,2.546766774082271e-12,1.5206486871619659e-12,9.337353048646253e-12,5.569213898629936e-12,0.0,0.0,1.4881457375689516e-11,8.87894814174516e-12,6.443046239578998e-17,3.842943152585146e-17,0.0,0.0,2.2726756280304035e-08,1.3555563651621734e-08,0.0,0.0,0.0,0.0,0.0,0.0
100,0.02277718645421747,0.023848623279073906,0.023312904866645688,1.3267204465003859e-11,5.617807005264384e-12,4.890275379344091e-11,2.07070085473245e-11,0.0,0.0,7.780705243564527e-11,3.294615050583892e-11,3.374331613918867e-16,1.428801282684626e-16,0.0,0.0,1.1901354892009564e-07,5.039420007387296e-08,0.0,0.0,0.0,0.0,0.0,0.0
