cell,flux,tbr,tbr_stdev,"U238(n,g)","U238(n,g)_stdev",Pu239_kg/yr,Pu239_kg/yr_stdev,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev","U238(n,fis)","U238(n,fis)_stdev"
11,2.7671136732480757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,14.213113520380595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,13.804701804152355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,26.80474845933948,0.018411437074401456,1.6360013575016734e-05,0.06687057344501905,0.0002445028627783868,296.8398058650491,1.0853530720842226,0.0,0.0,0.018411437074401456,1.6360013575016734e-05,0.0046992380214648695,3.317748987067264e-06
22,37.31025365345815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,337.27565700626786,0.07811324867295798,0.00011300882784591419,0.9608753774062525,0.0011421541046301496,4265.344916240182,5.0700447927987105,0.0,0.0,0.07811324867295798,0.00011300882784591419,0.02196388616942216,2.6143151873757375e-05
23,0.19846021171901718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,432.3740483285655,0.09652468574735944,0.0001293688414209309,1.0277459508512716,0.0013866569674085365,4562.184722105231,6.155397864882933,0.0,0.0,0.09652468574735944,0.0001293688414209309,0.026663124190887028,2.946090086082464e-05
