cell,flux,"Li6(n,t)","Li6(n,t)_stdev","Li7(n,t)","Li7(n,t)_stdev",tbr,tbr_stdev,"Th232(n,fis)","Th232(n,fis)_stdev","Th232(n,g)","Th232(n,g)_stdev",U233_kg/yr
11,3.101172053149204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,10.421589137723254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,20.468783717470345,0.07977913654617821,5.820442375893813e-05,0.019009814395056175,5.336556511871457e-06,0.09878895094123438,6.354098027080958e-05,0.019009814395056175,8.730186945817185e-08,2.0860938251687965e-06,2.2019554307021206e-09,0.009027303470902389
22,28.19993342312457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,164.60984920722626,0.9893251754835021,0.00021956333547761383,0.08574113385404333,5.045073983335208e-05,1.0750663093375454,0.0002700140753109659,0.08574113385404333,3.903613383115075e-07,2.9073668795278565e-05,2.3749311903685396e-08,0.12581257279079858
23,0.013860580247800758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,226.81518811894145,1.0691043120296804,0.00027776775923655194,0.1047509482490995,5.5787296345223534e-05,1.1738552602787797,0.0003335550555817755,0.1047509482490995,4.776632077696793e-07,3.115976262044736e-05,2.5951267334387515e-08,0.13483987626170096
