energy_eV,"F19(n,elastic)","F19(n,absorption)","Li6(n,elastic)","Li6(n,inelastic)","Li6(n,t)","Li7(n,elastic)","Li7(n,inelastic)","Li7(n,Xt)","Be9(n,elastic)","Be9(n,absorption)","U235(n,elastic)","U235(n,inelastic)","U235(n,2n)","U235(n,gamma)","U235(n,fission)","U238(n,elastic)","U238(n,inelastic)","U238(n,2n)","U238(n,gamma)","U238(n,fission)"
454.866,0.17302596,3.71144564e-06,0.00132646898,0,0.0124292181,0.0228939129,0,0,0.0730412543,7.71404056e-07,2.1131288e-08,3.79861841e-16,0,8.55118996e-09,9.84563771e-09,2.86194282e-06,0,0,2.84224583e-07,1.97678875e-13
456.8832,0.173025736,3.70468559e-06,0.00132645386,0,0.0124005224,0.0228953928,0,0,0.0730410045,7.6974565e-07,1.83340107e-08,3.8169259e-16,0,2.38634055e-09,5.21414191e-09,2.82988467e-06,0,0,4.18035534e-09,2.59428174e-13
460.3621,0.173025349,3.6930271e-06,0.00132642779,0,0.0123510334,0.0228979451,0,0,0.0730405736,7.66885532e-07,1.75075819e-08,3.84850195e-16,0,5.41805548e-09,1.27927997e-08,2.73236392e-06,0,0,7.82517435e-09,7.45270256e-13
461.9224,0.173025176,3.68779822e-06,0.0013264161,0,0.0123288374,0.0228990898,0,0,0.0730403804,7.65602758e-07,2.807005e-08,3.86266283e-16,0,4.11657602e-08,4.82345847e-08,2.63639056e-06,0,0,6.16505252e-07,3.61863826e-11
463.5136,0.173024999,3.68246579e-06,0.00132640428,0,0.0123078657,0.0229002549,0,0,0.0730401833,7.6429458e-07,2.52905014e-08,3.87710526e-16,0,1.67172649e-08,7.41850116e-08,4.65432637e-06,0,0,5.99882997e-06,3.43843015e-10
465.0547,0.173024827,3.67730125e-06,0.00132639289,0,0.0122884726,0.0229013819,0,0,0.0730399924,7.63027591e-07,2.46922284e-08,3.89109072e-16,0,5.17050518e-09,1.4433281e-08,3.06319291e-06,0,0,4.2614677e-08,2.02162665e-12
467.1867,0.17302459,3.67015649e-06,0.00132637713,0,0.0122616437,0.022902941,0,0,0.0730397284,7.61274804e-07,2.03143941e-08,3.91044106e-16,0,3.4464597e-09,1.55845327e-08,2.91389134e-06,0,0,7.05903168e-08,7.39309947e-14
470.4383,0.173024229,3.65925972e-06,0.00132635309,0,0.0122207258,0.022905319,0,0,0.0730393257,7.58601557e-07,1.91264199e-08,3.93995418e-16,0,4.30741421e-09,1.57426565e-08,2.84459895e-06,0,0,2.21183842e-09,4.56587996e-14
474.1204,0.173023819,3.64692026e-06,0.00132632587,0,0.0121743905,0.0229080117,0,0,0.0730388697,7.55574382e-07,1.970368e-08,3.97337239e-16,0,4.33383241e-09,6.3010166e-09,2.77913478e-06,0,0,3.06072786e-09,8.4484588e-14
476.8168,0.173023519,3.63788408e-06,0.00132630593,0,0.0121404592,0.0229099836,0,0,0.0730385357,7.53357583e-07,1.9356833e-08,3.99784476e-16,0,2.19072973e-08,1.44338882e-08,2.64620264e-06,0,0,1.06288381e-07,1.19779375e-12
478.2219,0.173023363,3.6331753e-06,0.00132629555,0,0.0121227775,0.0229110112,0,0,0.0730383617,7.52202404e-07,1.74611545e-08,4.01059878e-16,0,6.48847918e-09,1.6832346e-08,3.51541176e-06,0,0,4.95647904e-06,4.96814705e-11
479.7946,0.173023188,3.62790487e-06,0.00132628392,0,0.0121029868,0.0229121613,0,0,0.0730381669,7.50909435e-07,2.32623321e-08,4.02487227e-16,0,1.03734966e-08,4.7350749e-08,3.08768595e-06,0,0,3.12521898e-07,3.03183972e-12
482.0566,0.173022937,3.62032445e-06,0.0013262672,0,0.012074522,0.0229138223,0,0,0.0730378868,7.49049771e-07,2.63290412e-08,4.0454028e-16,0,1.88690903e-08,4.14505968e-08,2.85296722e-06,0,0,3.92594155e-09,4.22548285e-14
485.0177,0.173022607,3.61040121e-06,0.0013262453,0,0.0120372597,0.0229159903,0,0,0.0730375201,7.46615353e-07,2.05105834e-08,4.07227797e-16,0,6.79609457e-09,1.95641461e-08,2.79786419e-06,0,0,1.48036633e-07,4.94297519e-14
487.217,0.173022363,3.60303091e-06,0.00132622905,0,0.0120095839,0.0229176005,0,0,0.0730372477,7.44807236e-07,1.94834008e-08,4.09223787e-16,0,5.24429607e-09,1.98003062e-08,2.77121682e-06,0,0,2.61245016e-08,5.7509815e-14
488.9792,0.173022167,3.59712542e-06,0.00132621602,0,0.0119874085,0.0229188907,0,0,0.0730370294,7.43358474e-07,1.76968114e-08,4.10823217e-16,0,4.27817861e-09,3.00151253e-08,2.7972941e-06,0,0,1.20913503e-06,6.38300777e-14
491.565,0.173021879,3.58845988e-06,0.0013261969,0,0.0119548689,0.0229207839,0,0,0.0730367092,7.41232603e-07,2.06059008e-08,4.13170114e-16,0,4.32394199e-09,1.83325618e-08,2.72466702e-06,0,0,2.51602361e-09,7.30917361e-14
495.2144,0.173021474,3.57623001e-06,0.00132616992,0,0.0119089452,0.0229234559,0,0,0.0730362572,7.38232311e-07,1.79698475e-08,4.16482412e-16,0,1.06105248e-08,2.91413871e-08,2.68563243e-06,0,0,1.71810537e-09,8.68743936e-14
498.0147,0.173021162,3.56684563e-06,0.00132614922,0,0.0118737064,0.0229255061,0,0,0.0730359104,7.35930092e-07,1.89224516e-08,4.19023997e-16,0,3.62073978e-09,1.86673272e-08,2.65247981e-06,0,0,4.75588335e-08,9.89585187e-14
500.4767,0.173020902,3.5590695e-06,0.00132613204,0,0.0118433166,0.0229273087,0,0,0.0730356057,7.34004407e-07,1.99094343e-08,4.21280551e-16,0,4.13745825e-09,5.47096113e-08,2.61883173e-06,0,0,6.63549249e-09,1.11627017e-13
504.0925,0.173020591,3.55027994e-06,0.00132611303,0,0.0118023047,0.0229299559,0,0,0.0730351593,7.31778156e-07,2.11764908e-08,4.24705841e-16,0,6.99732813e-09,2.71919882e-08,2.55714424e-06,0,0,2.70363958e-09,1.36642535e-13
508.2943,0.17302023,3.54006588e-06,0.00132609094,0,0.0117546462,0.022933032,0,0,0.0730346407,7.29191104e-07,1.92441682e-08,4.28689528e-16,0,4.44304985e-09,2.91232356e-08,2.44893272e-06,0,0,4.58447798e-09,1.87577215e-13
512.3086,0.173019886,3.53030762e-06,0.00132606984,0,0.0117091143,0.0229359709,0,0,0.0730341452,7.26719495e-07,2.28584931e-08,4.32495397e-16,0,1.10918542e-08,7.11848938e-08,2.24181411e-06,0,0,1.12305971e-08,3.17409102e-13
515.5033,0.173019612,3.5225417e-06,0.00132605304,0,0.0116728787,0.0229383098,0,0,0.0730337508,7.24752516e-07,2.35930012e-08,4.3552407e-16,0,2.72621342e-09,1.4256757e-08,1.73713961e-06,0,0,5.20167425e-08,8.97568913e-13
517.1269,0.173019472,3.51859493e-06,0.00132604451,0,0.0116544632,0.0229394985,0,0,0.0730335504,7.23752864e-07,2.0509679e-08,4.37063484e-16,0,1.6785817e-09,6.47281345e-09,4.89505246e-06,0,0,2.40787433e-06,2.50581706e-11
518.7303,0.173019334,3.51469727e-06,0.00132603608,0,0.0116362768,0.0229406723,0,0,0.0730333525,7.22765649e-07,1.78746756e-08,4.38583594e-16,0,8.56090768e-09,1.93010468e-08,4.12978192e-05,0,0,1.72214332e-05,1.72145746e-10
520.4375,0.173019188,3.51054728e-06,0.00132602711,0,0.011616913,0.0229419222,0,0,0.0730331418,7.21714524e-07,2.60981161e-08,4.40202122e-16,0,1.78612128e-08,3.77928668e-08,4.48282456e-06,0,0,1.68174351e-07,1.32545376e-12
522.3032,0.173019028,3.50601199e-06,0.0013260173,0,0.0115957515,0.0229432881,0,0,0.0730329115,7.20565811e-07,2.00210694e-08,4.41970993e-16,0,3.83067152e-09,7.59548213e-09,3.35973698e-06,0,0,1.13888109e-07,1.58514437e-13
524.06,0.173018877,3.50174143e-06,0.00132600806,0,0.0115758251,0.0229445743,0,0,0.0730326946,7.19484147e-07,2.64603668e-08,4.43636511e-16,0,2.3645433e-08,2.70823862e-08,3.05988693e-06,0,0,2.05687268e-07,1.08050907e-13
526.1316,0.173018699,3.49670563e-06,0.00132599717,0,0.0115523282,0.0229460909,0,0,0.0730324389,7.18208661e-07,1.98429514e-08,4.45600563e-16,0,2.85131896e-09,4.50459754e-09,2.85015303e-06,0,0,1.086957e-08,1.24709789e-13
528.9209,0.17301846,3.48992519e-06,0.00132598251,0,0.0115206908,0.022948133,0,0,0.0730320946,7.16491287e-07,2.23185638e-08,4.48245116e-16,0,1.36018259e-08,2.75534159e-08,2.61531377e-06,0,0,1.21148852e-08,2.1444246e-13
532.0442,0.173018191,3.48233283e-06,0.00132596618,0,0.0114860193,0.0229504196,0,0,0.0730317091,7.14568268e-07,2.35450708e-08,4.51206228e-16,0,8.53238638e-09,1.42797472e-08,2.16799356e-06,0,0,1.11138922e-07,6.89920669e-13
533.6099,0.173018057,3.47852681e-06,0.00132595813,0,0.0114697476,0.0229515658,0,0,0.0730315158,7.13604265e-07,1.97278201e-08,4.52690606e-16,0,3.77390337e-09,1.05093e-08,1.9891371e-06,0,0,4.99672439e-07,8.09602561e-12
535.2562,0.173017916,3.47452486e-06,0.00132594967,0,0.0114526381,0.0229527711,0,0,0.0730313126,7.12590636e-07,2.01551535e-08,4.54251334e-16,0,5.97663426e-09,1.9333082e-08,3.7406501e-05,0,0,1.91811493e-05,3.017153e-10
536.9859,0.173017767,3.47032018e-06,0.00132594077,0,0.0114346619,0.0229540374,0,0,0.0730310991,7.11525658e-07,1.83533753e-08,4.55891175e-16,0,4.1342871e-09,3.30849322e-08,5.78147479e-06,0,0,5.77929237e-07,8.82953571e-12
539.6178,0.173017541,3.46392235e-06,0.00132592723,0,0.0114073095,0.0229559643,0,0,0.0730307742,7.09905195e-07,1.97420061e-08,4.58386488e-16,0,4.98555413e-09,1.75255767e-08,3.47562539e-06,0,0,2.02115842e-08,2.54427593e-13
542.1698,0.173017322,3.45771876e-06,0.00132591411,0,0.0113807874,0.0229578326,0,0,0.0730304592,7.08333926e-07,3.72575323e-08,4.60805994e-16,0,3.47663631e-08,4.07986148e-08,3.18986017e-06,0,0,1.4030704e-07,1.14261104e-13
544.8886,0.173017089,3.4511097e-06,0.00132590013,0,0.0113525319,0.0229598231,0,0,0.0730301236,7.06659959e-07,2.23299541e-08,4.63383639e-16,0,4.60476653e-09,2.69141197e-08,3.0443547e-06,0,0,5.11678291e-09,8.31584382e-14
548.3474,0.173016792,3.44270178e-06,0.00132588234,0,0.0113165858,0.0229623553,0,0,0.0730296967,7.04530372e-07,2.26694243e-08,4.66662723e-16,0,3.53975984e-09,5.54587921e-09,2.93315386e-06,0,0,3.37255772e-09,7.72478644e-14
551.0444,0.17301656,3.43614571e-06,0.00132586847,0,0.0112885568,0.0229643298,0,0,0.0730293637,7.02869827e-07,1.94545227e-08,4.69219727e-16,0,7.03130538e-09,1.44592884e-08,2.87040627e-06,0,0,9.07894386e-08,8.04026728e-14
553.46,0.173016353,3.43027369e-06,0.00132585605,0,0.0112634522,0.0229660983,0,0,0.0730290656,7.01382539e-07,2.06693766e-08,4.71509931e-16,0,1.67458791e-09,4.54431595e-09,2.82211801e-06,0,0,3.49804292e-09,8.56648515e-14
555.7419,0.173016157,3.42472668e-06,0.00132584431,0,0.0112397372,0.0229677689,0,0,0.0730287839,6.99977571e-07,1.73145597e-08,4.73673256e-16,0,2.93338223e-09,1.61877333e-08,2.79142996e-06,0,0,7.49917642e-07,9.19523471e-14
557.6723,0.173015991,3.42003411e-06,0.00132583438,0,0.0112196753,0.0229691822,0,0,0.0730285456,6.98789022e-07,2.03788058e-08,4.75503434e-16,0,5.37295312e-09,4.8792984e-08,2.74760334e-06,0,0,1.2012939e-07,9.80924186e-14
561.0583,0.173015701,3.41180317e-06,0.00132581697,0,0.0111844857,0.0229716611,0,0,0.0730281277,6.96704259e-07,2.06001601e-08,4.787137e-16,0,7.93872419e-09,2.65706066e-08,2.68679346e-06,0,0,2.59202547e-09,1.10654077e-13
564.3208,0.173015421,3.40387244e-06,0.00132580019,0,0.0111520957,0.0229740496,0,0,0.0730277249,6.94695535e-07,1.90311788e-08,4.81806758e-16,0,5.5880971e-09,1.93518201e-08,2.62401955e-06,0,0,2.73927098e-09,1.25274488e-13
568.7067,0.173015044,3.39321086e-06,0.00132577764,0,0.0111101665,0.0229772606,0,0,0.0730271836,6.91995132e-07,1.74522998e-08,4.85964854e-16,0,5.73754689e-09,1.56959764e-08,2.51859857e-06,0,0,3.82597187e-09,1.50425476e-13
573.1342,0.173014664,3.38244816e-06,0.00132575487,0,0.0110678395,0.022980502,0,0,0.073026637,6.89269116e-07,3.44705429e-08,4.90162472e-16,0,2.57460844e-08,5.64546058e-08,2.34381855e-06,0,0,7.77196579e-09,1.86473465e-13
577.092,0.173014324,3.37282724e-06,0.00132573451,0,0.0110300029,0.0229833995,0,0,0.0730261485,6.86832295e-07,2.34634212e-08,4.9391483e-16,0,1.4734606e-08,4.92049054e-08,1.90306153e-06,0,0,3.75967152e-08,2.35930215e-13
579.0109,0.173014159,3.36816263e-06,0.00132572465,0,0.0110116582,0.0229848044,0,0,0.0730259116,6.85650826e-07,2.33032867e-08,4.95734082e-16,0,7.44947729e-09,1.67473097e-08,5.79398305e-06,0,0,3.617276e-06,2.67631373e-13
580.9522,0.173013993,3.36344357e-06,0.00132571466,0,0.0109930993,0.0229862256,0,0,0.073025672,6.84455566e-07,2.09250634e-08,4.97574615e-16,0,2.87586502e-09,6.27304685e-09,1.58680165e-05,0,0,7.19929645e-06,3.11907356e-13
582.5222,0.173013858,3.3596271e-06,0.00132570659,0,0.0109780901,0.022987375,0,0,0.0730254782,6.83488915e-07,1.95929846e-08,4.99063146e-16,0,7.62305081e-09,1.38122931e-08,3.46518653e-06,0,0,7.84179226e-08,3.69891426e-13
585.0819,0.173013638,3.35340479e-06,0.00132569342,0,0.0109536193,0.022989249,0,0,0.0730251623,6.81912906e-07,1.91888905e-08,5.01489861e-16,0,1.02006221e-08,4.22913181e-08,2.75005698e-06,0,0,1.32289463e-07,5.03727111e-13
587.7113,0.173013413,3.34701304e-06,0.0013256799,0,0.0109284822,0.022991174,0,0,0.0730248377,6.80293982e-07,2.42152366e-08,5.03982706e-16,0,1.78035925e-08,2.30291737e-08,2.41455844e-06,0,0,1.62012229e-08,7.87753041e-13
591.6828,0.173013072,3.33735882e-06,0.00132565948,0,0.0108905146,0.0229940816,0,0,0.0730243475,6.77848725e-07,2.41891601e-08,5.07748019e-16,0,6.28267002e-09,4.09304703e-08,1.62640333e-06,0,0,5.71579178e-08,3.01228783e-12
593.6759,0.1730129,3.33251384e-06,0.00132564923,0,0.0108714606,0.0229955408,0,0,0.0730241014,6.76621572e-07,2.03816887e-08,5.09637613e-16,0,3.56672268e-09,2.13083026e-08,6.26359774e-06,0,0,2.06042549e-06,9.00323991e-11
596.0581,0.173012696,3.32672301e-06,0.00132563696,0,0.0108503652,0.0229972848,0,0,0.0730238074,6.75154849e-07,2.35051805e-08,5.11896084e-16,0,6.37003992e-09,3.35114294e-08,3.05993236e-05,0,0,5.9699511e-06,2.53526109e-10
597.8015,0.173012546,3.32248502e-06,0.00132562799,0,0.0108349661,0.0229985612,0,0,0.0730235922,6.74081436e-07,2.0050745e-08,5.13548965e-16,0,6.12762741e-09,7.3687425e-09,5.05228181e-06,0,0,9.37709346e-08,3.23323222e-12
601.2495,0.17301225,3.31410337e-06,0.00132561024,0,0.0108045107,0.0230010855,0,0,0.0730231666,6.71958499e-07,2.03887744e-08,5.16817974e-16,0,2.34483171e-09,1.79880045e-08,3.61304091e-06,0,0,1.66548467e-08,3.92974911e-13
604.786,0.173011947,3.30550657e-06,0.00132559203,0,0.0107732735,0.0230036746,0,0,0.07302273,6.69781073e-07,2.48482481e-08,5.2017073e-16,0,8.32321318e-09,4.45209283e-08,3.23381716e-06,0,0,5.33411256e-08,1.39717474e-13
607.0625,0.173011751,3.29997269e-06,0.00132558031,0,0.0107531657,0.0230053413,0,0,0.073022449,6.68379429e-07,2.07815315e-08,5.22329125e-16,0,2.9976905e-09,1.24570683e-08,3.09488616e-06,0,0,2.52940197e-07,9.96687555e-14
610.5702,0.17301145,3.2914459e-06,0.00132556225,0,0.0107221829,0.0230079093,0,0,0.0730220161,6.66219735e-07,2.24395196e-08,5.25654656e-16,0,9.18940595e-09,4.95149805e-08,2.91887149e-06,0,0,5.61620114e-09,8.84390877e-14
614.5841,0.173011105,3.28168861e-06,0.00132554158,0,0.0106867289,0.0230108479,0,0,0.0730215206,6.63748373e-07,2.01479927e-08,5.29460109e-16,0,3.6368648e-09,1.33913169e-08,2.69289745e-06,0,0,2.02446465e-08,1.26952133e-13
617.3543,0.173010838,3.27534288e-06,0.00132552732,0,0.0106622604,0.023012876,0,0,0.0730211786,6.62042758e-07,2.03507955e-08,5.32086517e-16,0,5.42782339e-09,1.76656269e-08,2.3216006e-06,0,0,5.60778315e-08,3.54302472e-13
618.8823,0.173010635,3.27259259e-06,0.00132551945,0,0.0106487639,0.0230139947,0,0,0.07302099,6.61101967e-07,3.08104754e-08,5.33535101e-16,0,2.68962232e-08,3.82216941e-08,4.87548838e-06,0,0,3.17526705e-06,2.04579352e-11
620.835,0.173010374,3.26907786e-06,0.0013255094,0,0.0106315161,0.0230154243,0,0,0.073020749,6.59899688e-07,2.28626807e-08,5.35386435e-16,0,2.37371185e-09,4.17755154e-09,1.1215835e-05,0,0,5.64293284e-06,3.58812713e-11
622.4124,0.173010164,3.26623864e-06,0.00132550128,0,0.0106175832,0.0230165791,0,0,0.0730205543,6.58928481e-07,2.03403138e-08,5.36881945e-16,0,2.00442843e-09,3.25818916e-09,3.58124838e-06,0,0,7.65444435e-08,3.43146536e-13
624.2187,0.173009923,3.26298742e-06,0.00132549198,0,0.0106016285,0.0230179015,0,0,0.0730203313,6.57816341e-07,1.95157573e-08,5.38594494e-16,0,5.26540297e-09,5.50054995e-09,3.16611729e-06,0,0,7.73475925e-07,1.15608927e-13
626.3799,0.173009634,3.25909741e-06,0.00132548087,0,0.0105838118,0.0230194704,0,0,0.0730200651,6.56707568e-07,2.10031396e-08,5.40643374e-16,0,1.42432891e-08,2.11634056e-08,2.88788696e-06,0,0,4.09760827e-08,9.37033545e-14
628.0589,0.17300941,3.25607532e-06,0.00132547224,0,0.0105705302,0.0230206983,0,0,0.0730198585,6.55943779e-07,1.89908613e-08,5.42235182e-16,0,6.91470292e-09,2.06505194e-08,3.70269516e-06,0,0,3.86832768e-06,9.27412564e-14
629.994,0.173009152,3.25259227e-06,0.0013254623,0,0.0105552226,0.0230221196,0,0,0.0730196203,6.55063489e-07,2.021484e-08,5.44069939e-16,0,5.04509894e-09,2.39660197e-08,3.34496993e-06,0,0,4.16885899e-07,9.6726787e-14
632.2799,0.173008847,3.2484778e-06,0.00132545056,0,0.0105371401,0.0230238042,0,0,0.073019339,6.54023617e-07,1.94223488e-08,5.46237011e-16,0,6.82370358e-09,2.17371667e-08,2.95867617e-06,0,0,3.90876672e-08,1.03916916e-13
634.9846,0.173008486,3.24360952e-06,0.00132543667,0,0.0105157447,0.0230257851,0,0,0.0730190062,6.52793231e-07,3.03750141e-08,5.48801362e-16,0,3.21196316e-08,2.31729873e-08,2.85022709e-06,0,0,1.23793538e-08,1.14186364e-13
637.5373,0.173008146,3.23901483e-06,0.00132542355,0,0.0104955517,0.0230276519,0,0,0.0730186921,6.5163199e-07,2.28436141e-08,5.51221437e-16,0,5.05488722e-09,8.79701932e-09,2.77559803e-06,0,0,2.00830595e-08,1.25027971e-13
641.2139,0.173007655,3.2323972e-06,0.00132540467,0,0.0104664681,0.0230303415,0,0,0.0730182396,6.49959479e-07,2.30280061e-08,5.54707199e-16,0,1.95793162e-08,1.21465198e-08,2.67611565e-06,0,0,3.28214272e-09,1.42356114e-13
644.8583,0.173007169,3.22583752e-06,0.00132538595,0,0.0104376392,0.0230330118,0,0,0.0730177912,6.48301617e-07,4.3380705e-08,5.58162332e-16,0,4.65899033e-08,1.52237869e-08,2.56750257e-06,0,0,4.50293091e-09,1.61597871e-13
647.6271,0.1730068,3.22085386e-06,0.00132537172,0,0.0104157367,0.0230350406,0,0,0.0730174505,6.47042071e-07,2.4570252e-08,5.6078743e-16,0,4.36925714e-09,1.26802709e-08,2.46475087e-06,0,0,2.77544937e-08,1.7787621e-13
651.3646,0.173006301,3.21412661e-06,0.00132535252,0,0.0103861713,0.0230377791,0,0,0.0730169905,6.45341856e-07,2.03979049e-08,5.64330814e-16,0,1.37638761e-09,2.48932444e-09,2.26349e-06,0,0,8.83224957e-09,2.02595438e-13
654.9716,0.17300582,3.20763425e-06,0.00132533399,0,0.0103576383,0.023040422,0,0,0.0730165467,6.43701007e-07,1.92819657e-08,5.67750454e-16,0,2.45441728e-09,7.34062434e-09,1.89406834e-06,0,0,2.10270683e-08,2.30132155e-13
658.4476,0.173005356,3.20137769e-06,0.00132531614,0,0.0103301415,0.0230429674,0,0,0.0730161189,6.42119751e-07,2.00373133e-08,5.7104594e-16,0,1.14266414e-08,2.74150693e-08,9.1156431e-07,0,0,1.29884009e-07,2.6094381e-13
659.8347,0.173005171,3.198881e-06,0.00132530901,0,0.0103191689,0.0230439828,0,0,0.0730159482,6.4148875e-07,2.23875557e-08,5.72361088e-16,0,1.31436411e-08,1.45460095e-08,1.121913e-05,0,0,2.71848856e-06,2.72627393e-13
661.8072,0.173004908,3.19533063e-06,0.00132529888,0,0.0103035655,0.0230454266,0,0,0.0730157055,6.40591446e-07,1.87808839e-08,0,0,4.3730697e-09,9.75714748e-09,7.10082822e-05,0,0,1.16777067e-05,2.86537689e-13
663.6118,0.173004667,3.19208247e-06,0.00132528961,0,0.0102892903,0.0230467476,0,0,0.0730154834,6.39770521e-07,1.85222968e-08,5.7594199e-16,0,4.39269381e-09,2.58267018e-08,6.93892042e-06,0,0,2.00391016e-07,3.17298717e-13
666.7333,0.173004251,3.18646398e-06,0.00132527357,0,0.0102645978,0.0230490326,0,0,0.0730150993,6.3835053e-07,2.37125721e-08,5.78901476e-16,0,8.15895646e-09,3.3560709e-08,4.16573893e-06,0,0,3.34879727e-08,3.59740177e-13
669.4747,0.173003885,3.18152964e-06,0.00132525949,0,0.0102429121,0.0230510394,0,0,0.073014762,6.37103448e-07,1.92831139e-08,5.81500454e-16,0,2.41248459e-09,7.91288736e-09,3.65300966e-06,0,0,5.643808e-08,4.0368281e-13
672.2188,0.173003519,3.17659045e-06,0.00132524539,0,0.010221205,0.0230530481,0,0,0.0730144243,6.35855138e-07,1.80589505e-08,5.8410218e-16,0,1.24594158e-08,2.63305356e-08,3.39739517e-06,0,0,1.71749671e-08,4.5578848e-13
675.3505,0.173003101,3.17095359e-06,0.00132522931,0,0.0101964318,0.0230553405,0,0,0.0730140389,6.34430506e-07,1.88975243e-08,5.87071202e-16,0,6.659792e-09,2.84905252e-08,3.21629527e-06,0,0,7.50957365e-09,5.28211602e-13
677.721,0.173002785,3.16668685e-06,0.00132521713,0,0.01017768,0.0230570758,0,0,0.0730137472,6.3335215e-07,2.97890271e-08,5.89318642e-16,0,1.80942526e-08,5.33247325e-08,3.12956121e-06,0,0,5.75837233e-07,5.94665526e-13
680.309,0.173002439,3.16202862e-06,0.00132520383,0,0.0101572078,0.0230589702,0,0,0.0730134287,6.32174851e-07,2.17077341e-08,5.91772131e-16,0,3.39419501e-09,2.27709863e-08,3.01496499e-06,0,0,5.0563223e-09,6.83952108e-13
684.6643,0.173001858,3.15418938e-06,0.00132518146,0,0.0101227553,0.0230621583,0,0,0.0730128928,6.30193595e-07,2.17222408e-08,5.95901432e-16,0,3.80471948e-09,1.71370018e-08,2.8407247e-06,0,0,5.30199233e-09,8.87885116e-13
687.9916,0.173001414,3.14820046e-06,0.00132516437,0,0.0100969322,0.0230646155,0,0,0.0730124833,6.28679983e-07,1.92233012e-08,5.99055906e-16,0,2.75284666e-09,9.66347004e-09,2.62553723e-06,0,0,3.68838114e-08,1.11674121e-12
691.0068,0.173001012,3.1427733e-06,0.00132514889,0,0.0100761313,0.0230668154,0,0,0.0730121123,6.27308348e-07,1.97653141e-08,6.01914543e-16,0,6.31654467e-09,2.04056258e-08,2.14044932e-06,0,0,2.08186465e-07,1.41870342e-12
692.7658,0.173000777,3.13960722e-06,0.00132513986,0,0.0100639964,0.0230680838,0,0,0.0730118958,6.26508167e-07,2.33153814e-08,6.03582144e-16,0,8.97387237e-09,4.71050005e-08,2.07191746e-05,0,0,1.14457069e-05,1.62428068e-12
694.8127,0.173000504,3.13592293e-06,0.00132512935,0,0.0100498755,0.0230695782,0,0,0.0730116439,6.25577018e-07,2.12744291e-08,6.0552286e-16,0,3.42322295e-09,9.36279905e-09,5.36732135e-06,0,0,5.80324163e-07,2.04779276e-12
696.9895,0.173000214,3.13200484e-06,0.00132511817,0,0.0100348584,0.0230711698,0,0,0.0730113761,6.24586777e-07,2.04824482e-08,6.075866e-16,0,6.54291731e-09,2.17202179e-08,3.47629931e-06,0,0,9.70964916e-08,2.66087016e-12
699.5984,0.172999866,3.12730899e-06,0.00132510478,0,0.0100168603,0.023073082,0,0,0.073011055,6.2339997e-07,2.3224444e-08,6.10072195e-16,0,1.12393904e-08,2.78581339e-08,3.18196931e-06,0,0,2.44674744e-08,3.95297728e-12
703.6306,0.172999328,3.1200513e-06,0.00132508408,0,0.00998904337,0.0230760375,0,0,0.0730105588,6.21565695e-07,2.10640093e-08,6.14259673e-16,0,5.95524733e-09,2.39708491e-08,2.91633278e-06,0,0,8.97472491e-09,1.10565107e-11
706.6348,0.172998927,3.11464394e-06,0.00132506865,0,0.00996831828,0.0230782395,0,0,0.0730101892,6.20199064e-07,2.05505348e-08,6.17419796e-16,0,2.3640968e-09,7.93578458e-09,2.72708745e-06,0,0,6.18322559e-07,8.73414683e-10
708.4822,0.172998681,3.11131875e-06,0.00132505917,0,0.00995557361,0.0230795935,0,0,0.0730099618,6.19358669e-07,1.78810222e-08,6.19362886e-16,0,2.35096037e-09,1.48728537e-08,9.90748321e-06,0,0,8.86132012e-06,1.2471844e-08
710.4767,0.172998415,3.10772878e-06,0.00132504893,0,0.00994181415,0.0230810554,0,0,0.0730097164,6.18451357e-07,2.24798955e-08,6.21460856e-16,0,1.10696307e-08,2.79518704e-08,3.63795602e-06,0,0,1.05892683e-06,1.27320362e-10
712.5179,0.172998142,3.10405475e-06,0.00132503845,0,0.00992773251,0.0230825516,0,0,0.0730094652,6.17522801e-07,1.97890435e-08,6.23607916e-16,0,2.90773281e-09,7.90191258e-09,3.24605005e-06,0,0,3.89160983e-08,1.76612499e-11
715.0262,0.172997808,3.09953998e-06,0.00132502557,0,0.00991042849,0.0230843901,0,0,0.0730091565,6.16381758e-07,1.80858079e-08,6.2624631e-16,0,5.51066834e-09,1.7328366e-08,3.12099227e-06,0,0,6.19523465e-08,1.93691811e-11
718.632,0.172997327,3.09304978e-06,0.00132500706,0,0.00988555313,0.023087033,0,0,0.0730087128,6.14741455e-07,2.02954469e-08,6.3003915e-16,0,1.01784062e-08,2.06799103e-08,3.03236562e-06,0,0,3.75585159e-09,1.10030162e-10
721.2521,0.172996977,3.08833378e-06,0.0013249936,0,0.00986747783,0.0230889517,0,0,0.0730083904,6.13549554e-07,2.02535116e-08,6.32795148e-16,0,7.43433522e-09,2.30946436e-08,3.05388237e-06,0,0,9.78062685e-07,8.10202286e-08
723.2752,0.172996734,3.08496448e-06,0.00132498322,0,0.00985352106,0.0230904331,0,0,0.0730081414,6.12629232e-07,2.02604446e-08,6.34923171e-16,0,4.09467815e-09,2.42707483e-08,2.96751497e-06,0,0,5.20749952e-08,4.18882883e-09
